"source","rowId","owner","claimRisk","blockedReason","allowedBoundary","evidenceNeeded"
"c2-1902","tools/RemoteTriggerTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/RemoteTriggerTool/RemoteTriggerTool.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/ScheduleCronTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/SendMessageTool/SendMessageTool.ts","V20-OGR-03-tool-permission-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/shared/spawnMultiAgent.ts","V20-OGR-03-tool-permission-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/SkillTool/SkillTool.ts","V20-OGR-03-tool-permission-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/SkillTool/UI.tsx","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/TaskUpdateTool/TaskUpdateTool.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/TeamCreateTool/TeamCreateTool.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/TodoWriteTool/TodoWriteTool.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/ToolSearchTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/ToolSearchTool/ToolSearchTool.ts","V20-OGR-03-tool-permission-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/WebFetchTool/preapproved.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/WebFetchTool/utils.ts","V20-OGR-03-tool-permission-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/WebFetchTool/WebFetchTool.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","tools/WebSearchTool/WebSearchTool.ts","V20-OGR-03-tool-permission-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/command.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/generated/events_mono/claude_code/v1/claude_code_internal_event.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_NOT_IMPORTED_TO_DSXU_NO_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/generated/events_mono/common/v1/auth.ts","V20-OGR-07-provider-migration-model-cost","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/generated/google/protobuf/timestamp.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/ids.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/logs.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/permissions.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/plugin.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","types/textInputTypes.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","upstreamproxy/relay.ts","V20-OGR-08-cli-command-transport","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED; C2_REVIEW_CANDIDATE_EXCLUDED_OR_ADAPTED_BY_OWNER","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","upstreamproxy/upstreamproxy.ts","V20-OGR-07-provider-migration-model-cost","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/abortController.ts","V20-OGR-03-tool-permission-lifecycle","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/activityManager.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/advisor.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/agentSwarmsEnabled.ts","V20-OGR-05-agent-task-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/analyzeContext.ts","V20-OGR-07-provider-migration-model-cost","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/ansiToPng.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/ansiToSvg.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/api.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/apiPreconnect.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/appleTerminalBackup.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/argumentSubstitution.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/array.ts","V20-OGR-03-tool-permission-lifecycle","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/asciicast.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/attachments.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/attribution.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/auth.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/authFileDescriptor.ts","V20-OGR-07-provider-migration-model-cost","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/authPortable.ts","V20-OGR-07-provider-migration-model-cost","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/autoModeDenials.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/autoRunIssue.tsx","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/autoUpdater.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/aws.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/awsAuthStatusManager.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/background/remote/preconditions.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/background/remote/remoteSession.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/backgroundHousekeeping.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/ast.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/bashParser.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/bashPipeCommand.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/heredoc.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/ParsedCommand.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/parser.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/prefix.ts","V20-OGR-03-tool-permission-lifecycle","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/registry.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/shellCompletion.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/shellPrefix.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/shellQuote.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/shellQuoting.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/ShellSnapshot.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/alias.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/index.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/nohup.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/pyright.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/sleep.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/srun.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/bash/specs/time.ts","V20-OGR-04-mcp-skill-plugin-registry","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
