"claudePath","dsxuPath","c2Action","ownerFamily","primarySignal","finalOwnerPacket","gitStatus","existsInDsxu","finalDecision","closureState","source","requiredAction"
"services/mcp/xaa.ts","src/services/mcp/xaa.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/mcp/xaaIdpLogin.ts","src/services/mcp/xaaIdpLogin.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/mcpServerApproval.tsx","src/services/mcpServerApproval.tsx","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/mockRateLimits.ts","src/services/mockRateLimits.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/notifier.ts","src/services/notifier.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","c2-ogr-cross-signoff","continue under named owner packet; no review_candidate or other-source holding bucket remains"
"services/oauth/auth-code-listener.ts","src/services/oauth/auth-code-listener.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/oauth/client.ts","src/services/oauth/client.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/oauth/crypto.ts","src/services/oauth/crypto.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/oauth/getOauthProfile.ts","src/services/oauth/getOauthProfile.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/oauth/index.ts","src/services/oauth/index.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/plugins/pluginCliCommands.ts","src/services/plugins/pluginCliCommands.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/plugins/PluginInstallationManager.ts","src/services/plugins/PluginInstallationManager.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/plugins/pluginOperations.ts","src/services/plugins/pluginOperations.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/policyLimits/index.ts","src/services/policyLimits/index.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/policyLimits/types.ts","src/services/policyLimits/types.ts","review_absorb_as_shared_utility_only_if_imported","support_util","permission_safety","V20-OGR-12-shared-platform-utilities","M","yes","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","c2-ogr-cross-signoff","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime"
"services/preventSleep.ts","src/services/preventSleep.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","c2-ogr-cross-signoff","continue under named owner packet; no review_candidate or other-source holding bucket remains"
"services/PromptSuggestion/promptSuggestion.ts","src/services/PromptSuggestion/promptSuggestion.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/PromptSuggestion/speculation.ts","src/services/PromptSuggestion/speculation.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","c2-ogr-cross-signoff","continue under named owner packet; no review_candidate or other-source holding bucket remains"
"services/rateLimitMessages.ts","src/services/rateLimitMessages.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/rateLimitMocking.ts","src/services/rateLimitMocking.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/remoteManagedSettings/index.ts","src/services/remoteManagedSettings/index.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/remoteManagedSettings/securityCheck.tsx","src/services/remoteManagedSettings/securityCheck.tsx","absorb_into_dsxu_mainline","permission_gate","permission_safety","V20-OGR-03-tool-permission-lifecycle","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/remoteManagedSettings/syncCache.ts","src/services/remoteManagedSettings/syncCache.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/remoteManagedSettings/syncCacheState.ts","src/services/remoteManagedSettings/syncCacheState.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/remoteManagedSettings/types.ts","src/services/remoteManagedSettings/types.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","permission_safety","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/SessionMemory/prompts.ts","src/services/SessionMemory/prompts.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/SessionMemory/sessionMemory.ts","src/services/SessionMemory/sessionMemory.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/SessionMemory/sessionMemoryUtils.ts","src/services/SessionMemory/sessionMemoryUtils.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/settingsSync/index.ts","src/services/settingsSync/index.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/settingsSync/types.ts","src/services/settingsSync/types.ts","adapt_or_exclude_product_specific","support_util","memory_context","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/teamMemorySync/index.ts","src/services/teamMemorySync/index.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/teamMemorySync/secretScanner.ts","src/services/teamMemorySync/secretScanner.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/teamMemorySync/teamMemSecretGuard.ts","src/services/teamMemorySync/teamMemSecretGuard.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","c2-ogr-cross-signoff","continue under named owner packet; no review_candidate or other-source holding bucket remains"
"services/teamMemorySync/types.ts","src/services/teamMemorySync/types.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/teamMemorySync/watcher.ts","src/services/teamMemorySync/watcher.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","c2-ogr-cross-signoff","continue under named owner packet; no review_candidate or other-source holding bucket remains"
"services/tips/tipHistory.ts","src/services/tips/tipHistory.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/tips/tipRegistry.ts","src/services/tips/tipRegistry.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/tips/tipScheduler.ts","src/services/tips/tipScheduler.ts","review_candidate","unclassified_support","memory_context","V20-OGR-12-shared-platform-utilities","M","yes","C2_REVIEW_CANDIDATE_EXCLUDED_OR_ADAPTED_BY_OWNER","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-ogr-cross-signoff","no direct absorption; only rebuild through named DSXU owner if it improves V20 target"
"services/tokenEstimation.ts","src/services/tokenEstimation.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/tools/StreamingToolExecutor.ts","src/services/tools/StreamingToolExecutor.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-03-tool-permission-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/tools/toolExecution.ts","src/services/tools/toolExecution.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-03-tool-permission-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/tools/toolHooks.ts","src/services/tools/toolHooks.ts","absorb_into_dsxu_mainline","tool_protocol","permission_safety","V20-OGR-03-tool-permission-lifecycle","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/tools/toolOrchestration.ts","src/services/tools/toolOrchestration.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-03-tool-permission-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/toolUseSummary/toolUseSummaryGenerator.ts","src/services/toolUseSummary/toolUseSummaryGenerator.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","c2-ogr-cross-signoff","continue under named owner packet; no review_candidate or other-source holding bucket remains"
"services/vcr.ts","src/services/vcr.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/voice.ts","src/services/voice.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"services/voiceKeyterms.ts","src/services/voiceKeyterms.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"services/voiceStreamSTT.ts","src/services/voiceStreamSTT.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"setup.ts","src/setup.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-09-dsxu-engine-mainline","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/batch.ts","src/skills/bundled/batch.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/claudeApi.ts","src/skills/bundled/claudeApi.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","not-present","no","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/claudeApiContent.ts","src/skills/bundled/claudeApiContent.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","not-present","no","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/claudeInChrome.ts","src/skills/bundled/claudeInChrome.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","not-present","no","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/debug.ts","src/skills/bundled/debug.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/index.ts","src/skills/bundled/index.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/keybindings.ts","src/skills/bundled/keybindings.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/loop.ts","src/skills/bundled/loop.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/loremIpsum.ts","src/skills/bundled/loremIpsum.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/remember.ts","src/skills/bundled/remember.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/scheduleRemoteAgents.ts","src/skills/bundled/scheduleRemoteAgents.ts","adapt_or_exclude_product_specific","agent_lifecycle","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/simplify.ts","src/skills/bundled/simplify.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/skillify.ts","src/skills/bundled/skillify.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/stuck.ts","src/skills/bundled/stuck.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/updateConfig.ts","src/skills/bundled/updateConfig.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"skills/bundled/verify.ts","src/skills/bundled/verify.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","plugin_mcp_skill","V20-OGR-04-mcp-skill-plugin-registry","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundled/verifyContent.ts","src/skills/bundled/verifyContent.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"skills/bundledSkills.ts","src/skills/bundledSkills.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
