"referencePath","disposition","finalOwnerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","capabilityLoops","capabilityLoopLabels","v26Owners","experienceSignalCategories","auditSymbolSignals","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","riskPriority","publicClaimStatus","requiredV26Action"
"utils/terminal.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/terminal.ts","yes","visible-work-state;tool-permission-lifecycle","Visible Work-State;Tool / Permission Lifecycle","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline","ui_interaction;tool_runtime","17","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline"
"utils/terminalPanel.ts","shared_utility_imported_keep","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/terminalPanel.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","14","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/textHighlighting.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/textHighlighting.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Model / Cost / Cache","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-3 DeepSeek Runtime Excellence","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow","19","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-3 DeepSeek Runtime Excellence"
"utils/theme.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/theme.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","10","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence"
"utils/thinking.ts","product_specific_adapt_or_exclude","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/thinking.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","15","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/timeouts.ts","shared_utility_baseline_no_new_absorption","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/timeouts.ts","yes","source-truth-coding;context-memory-recovery","Source Truth / Coding Loop;Context / Memory / Recovery","V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery","recovery_remote;coding_workflow","8","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery"
"utils/tmuxSocket.ts","shared_utility_imported_keep","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/tmuxSocket.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","34","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/todo/types.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/todo/types.ts","yes","visible-work-state;source-truth-coding;context-memory-recovery","Visible Work-State;Source Truth / Coding Loop;Context / Memory / Recovery","V26-2 Senior Programmer Work-State Timeline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery","memory_context;ui_interaction;coding_workflow","3","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery"
"utils/tokenBudget.ts","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/utils/tokenBudget.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence","telemetry_data;memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model","16","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence"
"utils/tokens.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/utils/tokens.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","34","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/toolErrors.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/toolErrors.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow","21","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P1: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery"
"utils/toolPool.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/toolPool.ts","yes","visible-work-state;tool-permission-lifecycle;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;provider_model;plugin_mcp_skill","7","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/toolResultStorage.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/toolResultStorage.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","74","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/toolSchemaCache.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/toolSchemaCache.ts","yes","visible-work-state;tool-permission-lifecycle;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","3","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/toolSearch.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/toolSearch.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","51","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/transcriptSearch.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/transcriptSearch.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","22","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/treeify.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/treeify.ts","yes","visible-work-state;source-truth-coding;context-memory-recovery","Visible Work-State;Source Truth / Coding Loop;Context / Memory / Recovery","V26-2 Senior Programmer Work-State Timeline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery","memory_context;ui_interaction;coding_workflow","23","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P1: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery"
"utils/truncate.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/truncate.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery","memory_context;ui_interaction;permission_safety;coding_workflow","28","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P1: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery"
"utils/ultraplan/ccrSession.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/ultraplan/ccrSession.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","26","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"utils/ultraplan/keyword.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/ultraplan/keyword.ts","yes","visible-work-state;source-truth-coding;context-memory-recovery;model-cost-cache","Visible Work-State;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache","V26-2 Senior Programmer Work-State Timeline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence","memory_context;ui_interaction;coding_workflow;provider_model","18","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence"
"utils/unaryLogging.ts","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/unaryLogging.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Model / Cost / Cache","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-3 DeepSeek Runtime Excellence","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow","1","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-3 DeepSeek Runtime Excellence"
