"statusCode","path","ownerPacket","reviewState","recommendedAction"
"M","src/components/permissions/rules/AddPermissionRules.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/AddWorkspaceDirectory.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/PermissionRuleDescription.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/PermissionRuleInput.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/PermissionRuleList.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/RecentDenialsTab.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/RemoveWorkspaceDirectory.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/rules/WorkspaceTab.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/SandboxPermissionRequest.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/SedEditPermissionRequest/SedEditPermissionRequest.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/shellPermissionHelpers.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/useShellPermissionFeedback.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/utils.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/WebFetchPermissionRequest/WebFetchPermissionRequest.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/WorkerBadge.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/permissions/WorkerPendingPermission.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PrBadge.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PressEnterToContinue.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/HistorySearchInput.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/inputModes.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/inputPaste.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/IssueFlagBanner.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/Notifications.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInput.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputFooter.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputFooterLeftSide.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputFooterSuggestions.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputHelpMenu.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputModeIndicator.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputQueuedCommands.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/PromptInputStashNotice.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/SandboxPromptFooterHint.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/ShimmeredInput.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/useMaybeTruncateInput.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/usePromptInputPlaceholder.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/useShowFastIconHint.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/useSwarmBanner.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/utils.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/PromptInput/VoiceIndicator.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/QuickOpenDialog.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/RemoteCallout.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/RemoteEnvironmentDialog.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/sandbox/SandboxConfigTab.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/sandbox/SandboxDependenciesTab.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/sandbox/SandboxDoctorSection.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/sandbox/SandboxOverridesTab.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/sandbox/SandboxSettings.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/SandboxViolationExpandedView.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ScrollKeybindingHandler.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/SearchBox.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/SentryErrorBoundary.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/SessionBackgroundHint.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/SessionPreview.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Settings/Config.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Settings/Settings.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Settings/Status.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Settings/Usage.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/shell/ExpandShellOutputContext.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/shell/OutputLine.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/shell/ShellTimeDisplay.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ShowInIDEPrompt.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/FlashingChar.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/index.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/ShimmerChar.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/SpinnerAnimationRow.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/SpinnerGlyph.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/useShimmerAnimation.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/useStalledAnimation.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Spinner/utils.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/Stats.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/StatusLine.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/StatusNotices.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/StructuredDiff.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/StructuredDiff/colorDiff.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/StructuredDiff/Fallback.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/StructuredDiffList.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/TagTabs.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/TextInput.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ThemePicker.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ThinkingToggle.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/TokenWarning.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ToolUseLoader.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/TrustDialog/TrustDialog.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/TrustDialog/utils.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ui/OrderedList.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ui/OrderedListItem.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ui/TreeSelect.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/ValidationErrorsList.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/VimTextInput.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/wizard/index.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/wizard/useWizard.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/wizard/WizardDialogLayout.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/wizard/WizardNavigationFooter.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/wizard/WizardProvider.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/WorkflowMultiselectDialog.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/components/WorktreeExitDialog.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/fileSuggestions.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useAutoModeUnavailableNotification.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useCanSwitchToExistingSubscription.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useDeprecationWarningNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useFastModeNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useIDEStatusIndicator.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useLspInitializationNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useModelMigrationNotifications.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useNpmDeprecationNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useRateLimitWarningNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useSettingsErrors.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/notifs/useStartupNotification.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/renderPlaceholder.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/toolPermission/handlers/coordinatorHandler.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/toolPermission/handlers/interactiveHandler.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/toolPermission/handlers/swarmWorkerHandler.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/toolPermission/PermissionContext.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/toolPermission/permissionLogging.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/unifiedSuggestions.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useAfterFirstRender.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useApiKeyVerification.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useArrowKeyHistory.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useAssistantHistory.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useAwaySummary.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useBlink.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useCancelRequest.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useCanUseTool.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useChromeExtensionNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useClipboardImageHint.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useCommandKeybindings.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useCommandQueue.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useCopyOnSelect.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useDiffData.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useDiffInIDE.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useDirectConnect.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useDoublePress.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useDsxuCodeHintRecommendation.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useDynamicConfig.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useElapsedTime.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useExitOnCtrlCD.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useExitOnCtrlCDWithKeybindings.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useFileHistorySnapshotInit.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useGlobalKeybindings.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useHistorySearch.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useIdeAtMentioned.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useIdeConnectionStatus.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useIDEIntegration.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useIdeLogging.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useIdeSelection.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useInboxPoller.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useInputBuffer.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useIssueFlagBanner.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useMainLoopModel.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useMemoryUsage.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useMergedClients.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useMergedCommands.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useMergedTools.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useMinDisplayTime.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useNotifyAfterTimeout.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useOfficialMarketplaceNotification.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/usePasteHandler.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/usePromptSuggestion.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/usePrStatus.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useQueueProcessor.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useRemoteSession.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSearchInput.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSessionBackgrounding.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSettings.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSettingsChange.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSSHSession.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSwarmInitialization.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useSwarmPermissionPoller.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useTerminalSize.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useTextInput.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useTimeout.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useTurnDiffs.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useTypeahead.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useUpdateNotification.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useVimInput.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useVirtualScroll.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useVoice.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useVoiceEnabled.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/hooks/useVoiceIntegration.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/Ansi.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/bidi.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/clearTerminal.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/colorize.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/AlternateScreen.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/App.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/AppContext.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/Box.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/Button.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/ClockContext.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/CursorDeclarationContext.ts","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/ErrorOverview.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/Link.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
"M","src/ink/components/Newline.tsx","V20-OGR-06-ui-tui-visible-state","owner-review-required","prove-ui-tui-is-visible-state-projection-only"
