"path","surface","severity","filenameHits","contentHits","lineHits","requiredAction"
"src/dsxu/engine/__tests__/mainline-tool-adapter-v1.test.ts","test-evidence-source","historical-test-copy","","v12","4","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/mcp-client.test.ts","test-evidence-source","historical-test-copy","","V20","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/memory-resume.test.ts","test-evidence-source","historical-test-copy","","v8;V8","7","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts","test-evidence-source","historical-test-copy","","v18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/open-source-package-gate.test.ts","test-evidence-source","historical-test-copy","","V18;V19;v8","6","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/permission-usability.test.ts","test-evidence-source","historical-test-copy","","V19;V9","4","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/phase12-senior-programmer-experience-v1.test.ts","test-evidence-source","historical-test-copy","","v19","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/product-build-contract.test.ts","test-evidence-source","historical-test-copy","","V8","5","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/product-reality-hardening-contract-v1.test.ts","test-evidence-source","historical-test-copy","","V11","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/productization-contract.test.ts","test-evidence-source","historical-test-copy","","v7;V7","5","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/prompt-governance-contract.test.ts","test-evidence-source","historical-test-copy","","v12;v14;V14;V16","13","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts","test-evidence-source","historical-test-copy","","v18;V18","2","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/prompt-prefix-cache-evidence.test.ts","test-evidence-source","historical-test-copy","","v18;V18","2","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/prompt-processing-v1-clean.test.ts","test-evidence-source","historical-test-copy","","V10","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/provider-contract-v1.test.ts","test-evidence-source","historical-test-copy","","V14;V18;v8","4","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/query-loop-gate-state-v1.test.ts","test-evidence-source","historical-test-copy","","V19","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/query-message-shape-guard-v1.test.ts","test-evidence-source","historical-test-copy","","v12","2","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/query-tools-and-content-v1-clean.test.ts","test-evidence-source","historical-test-copy","","V10","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/real-gap-acceptance.test.ts","test-evidence-source","historical-test-copy","","V20","4","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/real-mcp-server.test.ts","test-evidence-source","historical-test-copy","","v8;V8","35","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/real-task-route-plan.test.ts","test-evidence-source","historical-test-copy","","v18;V18;v8","14","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/reference-absorption-completion-contract.test.ts","test-evidence-source","historical-test-copy","","v9;V9","15","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/reference-behavior-productization-contract.test.ts","test-evidence-source","historical-test-copy","","v10;V10","21","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/release-surface-v1.test.ts","test-evidence-source","historical-test-copy","","V18;V24","2","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/route-cache-dynamic-tail.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts","test-evidence-source","historical-test-copy","","v18;V18","3","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/semantic-tool-gate-v1.test.ts","test-evidence-source","historical-test-copy","","V18;V8","3","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/semantic-tool-layer-v1.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/stage-close-readiness.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/stop-hook-runtime.test.ts","test-evidence-source","historical-test-copy","","v8;V8","7","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/subprocess-encoding-boundary-v1.test.ts","test-evidence-source","historical-test-copy","","V19","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/terminal-hit-rate.test.ts","test-evidence-source","historical-test-copy","","v18;V18","3","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/tool-catalog-v1-clean.test.ts","test-evidence-source","historical-test-copy","","V10","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/tool-definition-owner.test.ts","test-evidence-source","historical-test-copy","","v20","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/tool-gate-v1-clean.test.ts","test-evidence-source","historical-test-copy","","V10","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/tool-use-summary-governance-v1.test.ts","test-evidence-source","historical-test-copy","","v10","6","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/toolchain-repair-v1.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","test-evidence-source","historical-test-copy","","V18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/visible-shared-owner.test.ts","test-evidence-source","historical-test-copy","","V20","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/__tests__/wsl-workspace-health-v1.test.ts","test-evidence-source","historical-test-copy","","v18","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
"src/dsxu/engine/baseline-failure-reporter.ts","product-evidence-source","evidence-content-review","","v18;V18","5","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/benchmark-readiness.ts","product-evidence-source","evidence-content-review","","v18;V18","7","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/code-terminal-runner.ts","product-evidence-source","evidence-content-review","","v18;v8","7","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/controlled-failure-taxonomy.ts","product-evidence-source","evidence-content-review","","v18","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/cost-cache-live-task-evidence.ts","product-evidence-source","evidence-content-review","","v18;v19;V19","16","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/eval-baseline-manifest.ts","product-evidence-source","evidence-content-review","","v18","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/evidence-eval-pack.ts","product-evidence-source","evidence-content-review","","v18;V18","11","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/go-stop-decision.ts","product-evidence-source","evidence-content-review","","v18;V18","11","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/goal-driven-optimization-contract.ts","product-evidence-source","evidence-content-review","","v10","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/goal-roadmap-contract.ts","product-evidence-source","evidence-content-review","","v11;V11","11","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/high-pressure-reference-absorption-contract.ts","product-evidence-source","evidence-content-review","","V11;v8","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/live-real-task-compare.ts","product-evidence-source","evidence-content-review","","v18;v8","4","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/model-public-surface-gate.ts","product-evidence-source","evidence-content-review","","v18","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/next-stage-productization-contract.ts","product-evidence-source","evidence-content-review","","v10;v8","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/open-source-package-gate.ts","product-evidence-source","evidence-content-review","","v18;V18;V20","7","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/phase12-experience-oracle.ts","product-evidence-source","evidence-content-review","","v12","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/product-reality-hardening-contract.ts","product-evidence-source","evidence-content-review","","V11;v8","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/proprietary-code-risk-gate.ts","product-evidence-source","evidence-content-review","","v18;V18;V20","4","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/public-surface-clean-gate.ts","product-evidence-source","evidence-content-review","","v18;V18;V20","7","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/real-gap-acceptance.ts","product-evidence-source","evidence-content-review","","v20;V20","12","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/real-task-route-plan.ts","product-evidence-source","evidence-content-review","","v18","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/reference-absorption-completion-contract.ts","product-evidence-source","evidence-content-review","","v10;v8;v9;V9","19","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/reference-behavior-productization-contract.ts","product-evidence-source","evidence-content-review","","v10;V10;v8;V9","25","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/reference-experience-quality-contract.ts","product-evidence-source","evidence-content-review","","v10","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/reference-governance-absorption-contract.ts","product-evidence-source","evidence-content-review","","v10;V10;v8","10","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/release-provenance-gate.ts","product-evidence-source","evidence-content-review","","v18;V18;V20","4","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/release-test-gate.ts","product-evidence-source","evidence-content-review","","V18","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/route-cache-roi-smoke.ts","product-evidence-source","evidence-content-review","","v18","4","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/semantic-tool-trace.ts","product-evidence-source","evidence-content-review","","v18","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/stage-close-readiness.ts","product-evidence-source","evidence-content-review","","v18;V18","19","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/terminal-hit-rate.ts","product-evidence-source","evidence-content-review","","v18","3","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/ui-shell-manifest.ts","product-evidence-source","evidence-content-review","","v14","3","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/verify-review-chain.ts","product-evidence-source","evidence-content-review","","V18","1","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/wsl-execution-placement.ts","product-evidence-source","evidence-content-review","","v18","3","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/engine/wsl-native-mirror-plan.ts","product-evidence-source","evidence-content-review","","v18","2","evidence source can keep historical evidence IDs only when outputs are traceable and public names stay capability-based"
"src/dsxu/integration/harness/agent-parent-final-gate-replay-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/allowed-tools-permission-floor-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18;V18","7","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/background-server-lifecycle-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18;V18","3","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/browser-dev-server-proof-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","2","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/code-mode-surgical-loop-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/compact-resume-replay-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/control-plane-replay-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/control-plane-stage-acceptance-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/debug-matrix.json","integration-evidence-harness","historical-harness-copy","","V15","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/dev-server-lifecycle-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18;V18","4","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/docker-wsl-integration-health-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/experience-store-expanded-replay-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/experience-store-replay-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/experience-store-smooth-resume-pack-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/experience-store-source-truth-conflict-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/frontend-project-dev-server-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","2","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/live-provider-gate-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","2","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/local-agent-background-lifecycle-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18;V18","2","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18;V18","3","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/real-tui-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/remote-network-workflow-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","2","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/smooth-resume-live-task-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v19","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/task-notification-processing-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/toolchain-selfcheck-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/tui-permission-fallback-health-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/tui-terminal-reliability-pack-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/dsxu/integration/harness/v10-context-budget-v1-harness.ts","acl-residue","acl-external-closure","v10","","0","owner-signed external ACL residue; do not import or restore runtime; delete only when filesystem permissions allow it"
"src/dsxu/integration/harness/v10-longtask-stability-v1-harness.ts","acl-residue","acl-external-closure","v10","","0","owner-signed external ACL residue; do not import or restore runtime; delete only when filesystem permissions allow it"
"src/dsxu/integration/harness/v10-model-gateway-v1-harness.ts","acl-residue","acl-external-closure","v10","","0","owner-signed external ACL residue; do not import or restore runtime; delete only when filesystem permissions allow it"
"src/dsxu/integration/harness/wsl-workspace-health-v1-harness.ts","integration-evidence-harness","historical-harness-copy","","v18","1","harness content may reference historical evidence IDs; active imports must still resolve to DSXU owners"
"src/tools/__tests__/tool-permission-owner-gate.test.ts","test-evidence-source","historical-test-copy","","V20","1","test evidence may reference historical gates for reproducibility; new tests should use capability names"
