statusCode,path,exists,directImportCount,activeSrcImportCount,testImportCount,scriptImportCount,otherImportCount,decision,sampleImporters
"M","src/utils/sleep.ts","yes","34","34","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/auth/dsxuProviderAuth.ts;src/cli/print.ts;src/cli/transports/SSETransport.ts;src/cli/transports/WorkerStateUploader.ts;src/cli/transports/ccrClient.ts;src/components/VirtualMessageList.tsx;src/history.ts;src/hooks/useVoice.ts"
"M","src/utils/slowOperations.ts","yes","198","198","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/analytics/featureFlags.ts;src/services/auth/dsxuProviderAuth.ts;src/services/bridge/remotePermissionProjection.ts;src/tools/RemoteTriggerTool/providerMigrationRemoteTriggerProvider.ts;src/cli/handlers/auth.ts;src/cli/handlers/autoMode.ts;src/cli/handlers/plugins.ts;src/cli/ndjsonSafeStringify.ts"
"M","src/utils/startupProfiler.ts","yes","10","10","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/LogoV2/LogoV2.tsx;src/entrypoints/cli.tsx;src/entrypoints/init.ts;src/main.tsx;src/services/analytics/firstPartyEventLogger.ts;src/setup.ts;src/utils/gracefulShutdown.ts;src/utils/settings/mdm/settings.ts"
"M","src/utils/stats.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/Stats.tsx;src/utils/heatmap.ts;src/utils/statsCache.ts"
"M","src/utils/statsCache.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/heatmap.ts;src/utils/stats.ts"
"M","src/utils/status.tsx","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/handlers/auth.ts;src/components/Settings/Status.tsx"
"M","src/utils/statusNoticeDefinitions.tsx","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/StatusNotices.tsx"
"M","src/utils/streamJsonStdoutGuard.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts"
"M","src/utils/subprocessEnv.ts","yes","6","5","1","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/dsxu/engine/__tests__/subprocess-encoding-boundary-v1.test.ts;src/services/lsp/LSPClient.ts;src/services/mcp/client.ts;src/utils/Shell.ts;src/utils/bash/ShellSnapshot.ts;src/utils/hooks.ts"
"M","src/utils/suggestions/commandSuggestions.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/PromptInput/PromptInput.tsx;src/hooks/useTypeahead.tsx"
"M","src/utils/swarm/backends/detection.ts","yes","11","11","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/PromptInput/useSwarmBanner.ts;src/components/teams/TeamsDialog.tsx;src/hooks/useInboxPoller.ts;src/tools/shared/spawnMultiAgent.ts;src/utils/swarm/backends/ITermBackend.ts;src/utils/swarm/backends/PaneBackendExecutor.ts;src/utils/swarm/backends/TmuxBackend.ts;src/utils/swarm/backends/registry.ts"
"M","src/utils/swarm/backends/InProcessBackend.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/swarm/backends/registry.ts"
"M","src/utils/swarm/backends/ITermBackend.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/swarm/backends/registry.ts"
"M","src/utils/swarm/backends/PaneBackendExecutor.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/swarm/backends/registry.ts"
"M","src/utils/swarm/backends/registry.ts","yes","11","11","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/PromptInput/PromptInput.tsx;src/components/PromptInput/PromptInputFooterLeftSide.tsx;src/components/PromptInput/useSwarmBanner.ts;src/components/teams/TeamsDialog.tsx;src/hooks/useInboxPoller.ts;src/tools/TeamCreateTool/TeamCreateTool.ts;src/tools/shared/spawnMultiAgent.ts;src/utils/swarm/backends/ITermBackend.ts"
"M","src/utils/swarm/inProcessRunner.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/shared/spawnMultiAgent.ts;src/utils/swarm/backends/InProcessBackend.ts"
"M","src/utils/swarm/permissionSync.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/hooks/toolPermission/handlers/swarmWorkerHandler.ts;src/hooks/useInboxPoller.ts;src/hooks/useSwarmPermissionPoller.ts;src/screens/REPL.tsx;src/utils/swarm/inProcessRunner.ts"
"M","src/utils/swarm/spawnInProcess.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tasks/InProcessTeammateTask/InProcessTeammateTask.tsx;src/tools/shared/spawnMultiAgent.ts;src/utils/swarm/backends/InProcessBackend.ts"
"M","src/utils/swarm/spawnUtils.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/shared/spawnMultiAgent.ts;src/utils/swarm/backends/PaneBackendExecutor.ts"
"M","src/utils/telemetry/betaSessionTracing.ts","yes","4","4","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/entrypoints/init.ts;src/services/compact/postCompactCleanup.ts;src/utils/telemetry/instrumentation.ts;src/utils/telemetry/sessionTracing.ts"
"M","src/utils/telemetry/bigqueryExporter.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/telemetry/instrumentation.ts"
"M","src/utils/telemetry/events.ts","yes","10","10","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/components/FeedbackSurvey/useFeedbackSurvey.tsx;src/components/FeedbackSurvey/useMemorySurvey.tsx;src/components/FeedbackSurvey/usePostCompactSurvey.tsx;src/hooks/toolPermission/permissionLogging.ts;src/services/api/logging.ts;src/services/tools/toolExecution.ts;src/utils/hooks.ts;src/utils/processUserInput/processSlashCommand.tsx"
"M","src/utils/telemetry/instrumentation.ts","yes","2","2","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/logout/logout.tsx;src/entrypoints/init.ts"
"M","src/utils/telemetry/perfettoTracing.ts","yes","5","5","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/tools/AgentTool/runAgent.ts;src/utils/swarm/inProcessRunner.ts;src/utils/swarm/spawnInProcess.ts;src/utils/telemetry/instrumentation.ts;src/utils/telemetry/sessionTracing.ts"
"M","src/utils/telemetry/sessionTracing.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/screens/REPL.tsx;src/services/api/dsxuTransport.ts;src/services/api/logging.ts;src/services/tools/toolExecution.ts;src/utils/hooks.ts;src/utils/processUserInput/processTextPrompt.ts;src/utils/telemetry/instrumentation.ts"
"M","src/utils/telemetryAttributes.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/entrypoints/init.ts;src/utils/telemetry/events.ts;src/utils/telemetry/sessionTracing.ts"
"M","src/utils/terminalPanel.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/hooks/useGlobalKeybindings.tsx"
"M","src/utils/thinking.ts","yes","18","18","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/QueryEngine.ts;src/Tool.ts;src/buddy/useBuddyNotification.tsx;src/cli/print.ts;src/cli/print.ts;src/components/PromptInput/PromptInput.tsx;src/components/messages/HighlightedThinkingText.tsx;src/components/tasks/RemoteSessionProgress.tsx"
"M","src/utils/tmuxSocket.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/utils/shell/bashProvider.ts"
"M","src/utils/toolResultStorage.ts","yes","22","22","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/Tool.ts;src/query.ts;src/screens/REPL.tsx;src/screens/ResumeConversation.tsx;src/services/mcp/client.ts;src/services/tools/toolExecution.ts;src/tools/AgentTool/resumeAgent.ts;src/tools/AgentTool/runAgent.ts"
"M","src/utils/toolSchemaCache.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/auth/dsxuProviderAuth.ts;src/commands/logout/logout.tsx;src/utils/api.ts"
"M","src/utils/toolSearch.ts","yes","11","11","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/api/dsxuTransport.ts;src/services/compact/compact.ts;src/services/compact/sessionMemoryCompact.ts;src/services/tokenEstimation.ts;src/services/tools/toolExecution.ts;src/tools.ts;src/tools/ToolSearchTool/ToolSearchTool.ts;src/utils/analyzeContext.ts"
"M","src/utils/undercover.ts","yes","7","7","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/commit-push-pr.ts;src/commands/commit.ts;src/components/PromptInput/PromptInputFooter.tsx;src/constants/prompts.ts;src/screens/REPL.tsx;src/tools/BashTool/prompt.ts;src/utils/attribution.ts"
"M","src/utils/user.ts","yes","8","8","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/services/analytics/featureFlags.ts;src/commands/login/login.tsx;src/commands/logout/logout.tsx;src/main.tsx;src/services/analytics/firstPartyEventLogger.ts;src/services/analytics/firstPartyEventLoggingExporter.ts;src/services/analytics/metadata.ts;src/utils/exampleCommands.ts"
"M","src/utils/warningHandler.ts","yes","1","1","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/main.tsx"
"M","src/utils/workloadContext.ts","yes","6","6","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/cli/print.ts;src/constants/system.ts;src/hooks/useScheduledTasks.ts;src/utils/handlePromptSubmit.ts;src/utils/http.ts;src/utils/processUserInput/processSlashCommand.tsx"
"M","src/utils/worktree.ts","yes","14","14","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/commands/exit/exit.tsx;src/commands/ide/ide.tsx;src/components/StatusLine.tsx;src/components/WorktreeExitDialog.tsx;src/constants/prompts.ts;src/entrypoints/cli.tsx;src/main.tsx;src/screens/REPL.tsx"
"M","src/utils/worktreeModeEnabled.ts","yes","3","3","0","0","0","KEEP_MAINLINE_IMPORTED_UTILITY","src/entrypoints/cli.tsx;src/main.tsx;src/tools.ts"
