"path","line","category","severity","disposition","ownerGuess","requiredAction","excerpt"
"src\tools\McpAuthTool\McpAuthTool.ts","104","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (isProviderMigrationMcpTransport(config.type)) {"
"src\tools\McpAuthTool\McpAuthTool.ts","109","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","`Server ""${serverName}"" uses a provider-migration remote MCP connector shell that DSXU isolates from tool-triggered OAuth. ` +"
"src\tools\McpAuthTool\McpAuthTool.ts","110","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","`Use the DSXU MCP provider path, or enable the explicit provider migration flag and authenticate from /mcp.`,"
"src\tools\McpAuthTool\McpAuthTool.ts","252","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'unsupported transports and provider-migration source connector shells return structured tool results instead of throwing raw errors',"
"src\tools\MCPTool\classifyForCollapse.ts","49","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Gmail (DSXU/provider-migration hosted connector)"
"src\tools\MCPTool\classifyForCollapse.ts","51","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Google Drive (provider-migration hosted + @modelcontextprotocol/server-gdrive)"
"src\tools\MCPTool\classifyForCollapse.ts","53","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Google Calendar (DSXU/provider-migration hosted connector)"
"src\tools\MCPTool\classifyForCollapse.ts","87","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// PubMed (DSXU/provider-migration hosted connector + community)"
"src\tools\MCPTool\classifyForCollapse.ts","259","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Gmail (DSXU/provider-migration hosted connector)"
"src\tools\MCPTool\classifyForCollapse.ts","265","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Google Drive (provider-migration hosted + @modelcontextprotocol/server-gdrive)"
"src\tools\MCPTool\classifyForCollapse.ts","268","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Google Calendar (DSXU/provider-migration hosted connector)"
"src\tools\MCPTool\classifyForCollapse.ts","431","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'list_migrations',"
"src\tools\MCPTool\classifyForCollapse.ts","453","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// PubMed (DSXU/provider-migration hosted connector + community)"
"src\tools\MCPTool\classifyForCollapse.ts","469","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// BigQuery (DSXU/provider-migration hosted connector + community)"
"src\tools\MCPTool\MCPTool.ts","30","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","owner: 'DSXU MCP Tool Adapter',"
"src\tools\MCPTool\prompt.ts","2","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// Keep this DSXU-owned fallback text because adapters and tests still use it"
"src\tools\MCPTool\UI.tsx","367","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","* Matches both hosted provider-migration and community MCP server shapes —"
"src\tools\NotebookEditTool\NotebookEditTool.ts","452","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// return the file_unchanged stub against stale in-context content."
"src\tools\PowerShellTool\pathValidation.ts","1389","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// SECURITY: A Variable elementType (e.g., $env:DEEPSEEK_API_KEY or provider-migration"
"src\tools\PowerShellTool\powershellPermissions.ts","741","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// 2b. Ask if command has an ask rule ...DEFERRED into decisions[]."
"src\tools\PowerShellTool\powershellPermissions.ts","760","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// and leak NTLM/Kerberos credentials. DEFERRED into decisions[]."
"src\tools\PowerShellTool\powershellPermissions.ts","772","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// early-return to deferred-assign meant 2c"
"src\tools\PowerShellTool\powershellPermissions.ts","777","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// unavailable. When parsing succeeds, the exact allow check is deferred to"
"src\tools\PowerShellTool\powershellPermissions.ts","897","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// Preserve pre-parse ask messaging when parse fails. The deferred ask"
"src\tools\PowerShellTool\powershellPermissions.ts","948","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// are now deferred here so sub-command deny (step 4) beats them."
"src\tools\PowerShellTool\powershellPermissions.ts","989","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","tool-lifecycle","classify as implemented, test-only, release-excluded, or required V24 owner work","// Decision: deferred pre-parse ask (2b prefix ask or UNC path)."
"src\tools\PowerShellTool\powershellPermissions.ts","1367","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// `Write-Output $env:DEEPSEEK_API_KEY` or provider-migration `$env:PROVIDER_API_KEY`,"
"src\tools\PowerShellTool\powershellPermissions.ts","1534","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// `Write-Output $env:DEEPSEEK_API_KEY` or provider-migration `$env:PROVIDER_API_KEY`."
"src\tools\PowerShellTool\powershellSecurity.ts","989","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","* @param command - The PowerShell command to validate (unused, kept for API compat)"
"src\tools\PowerShellTool\PowerShellTool.tsx","27","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","import { SandboxManager } from '../../utils/sandbox/sandbox-adapter.js';"
"src\tools\PowerShellTool\PowerShellTool.tsx","766","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const wslNativeInstallHint = getPlatform() === 'wsl' ? ' On WSL/Linux, install native PowerShell Core (`pwsh`) inside the distro. Windows PowerShell interop is disabled by default because security tools commonly flag cross-WSL noninteractive PowerShell execution; set DSXU_CODE_AL"
"src\tools\PowerShellTool\prompt.ts","37","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'provider-migration disable-background-tasks alias',"
"src\tools\PowerShellTool\prompt.ts","89","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","return `PowerShell edition: unknown; assume Windows PowerShell 5.1 for compatibility"
"src\tools\PowerShellTool\readOnlyValidation.ts","583","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'get-netadapter': {"
"src\tools\PowerShellTool\readOnlyValidation.ts","1408","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","// (backward compat / test helpers that don't set it)."
"src\tools\ReadMcpResourceTool\ReadMcpResourceTool.ts","64","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","owner: 'DSXU MCP Resource Adapter',"
"src\tools\RemoteTriggerTool\prompt.ts","4","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'Manage scheduled DSXU Code agent triggers. In DSXU mode this uses the local DSXU Remote Session Provider; any provider migration trigger provider is isolated behind an explicit migration flag.'"
"src\tools\RemoteTriggerTool\prompt.ts","19","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","- When not to use: do not use RemoteTrigger for local tasks, cron reminders, shell commands, provider migration/OAuth paths, or as a shortcut around the provider contract."
"src\tools\RemoteTriggerTool\prompt.ts","20","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","- Recovery after failure: if the provider is unavailable or migration-only, report the blocked provider state and use local DSXU tools when possible."
"src\tools\RemoteTriggerTool\prompt.ts","22","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","- Verification / evidence: cite the normalized provider response, trigger id, action, and whether the provider path was DSXU-owned or explicitly provider-migration-gated.`"
"src\tools\RemoteTriggerTool\providerMigrationRemoteTriggerProvider.ts","12","runtime_duplication_pressure","OWNER_REVIEW","provider_migration_owner_review","tool-lifecycle","prove migration file is owned by model-router-cost and not a second provider runtime","export async function callProviderMigrationRemoteTriggerProvider("
"src\tools\RemoteTriggerTool\providerMigrationRemoteTriggerProvider.ts","20","runtime_duplication_pressure","OWNER_REVIEW","provider_migration_owner_review","tool-lifecycle","prove migration file is owned by model-router-cost and not a second provider runtime","'Provider migration remote trigger provider is isolated. Run DSXU migration tooling only if you intentionally need provider migration remote trigger import.',"
"src\tools\RemoteTriggerTool\providerMigrationRemoteTriggerProvider.ts","25","runtime_duplication_pressure","OWNER_REVIEW","provider_migration_owner_review","tool-lifecycle","prove migration file is owned by model-router-cost and not a second provider runtime","throw new Error('Unable to resolve provider migration organization UUID.')"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","12","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","import { callProviderMigrationRemoteTriggerProvider } from './providerMigrationRemoteTriggerProvider.js'"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","58","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_REMOTE_TRIGGER_ENV ="
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","59","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'DSXU_ENABLE_PROVIDER_MIGRATION_REMOTE_TRIGGER'"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","61","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","function isProviderMigrationRemoteTriggerEnabled(): boolean {"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","62","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","return isEnvTruthy(process.env[PROVIDER_MIGRATION_REMOTE_TRIGGER_ENV])"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","214","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'provider-migration-remote-call-when-enabled',"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","220","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'provider-migration remote trigger isolation gate',"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","235","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","isProviderMigrationRemoteTriggerEnabled() &&"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","270","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!isProviderMigrationRemoteTriggerEnabled()) {"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","272","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'Provider migration remote trigger provider is physically isolated. Enable DSXU_ENABLE_PROVIDER_MIGRATION_REMOTE_TRIGGER=1 only for one-time migration.',"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","277","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","data: await callProviderMigrationRemoteTriggerProvider(input, context),"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","296","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","providerMigrationIsolation: readonly string[]"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","305","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'provider migration DSXU remote trigger provider requires explicit migration flag',"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","307","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","providerMigrationIsolation: ["
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","308","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'DSXU_ENABLE_PROVIDER_MIGRATION_REMOTE_TRIGGER gates provider-migration remote trigger calls',"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","309","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'old provider-migration remote trigger env spelling is accepted only as a migration alias',"
"src\tools\RemoteTriggerTool\RemoteTriggerTool.ts","310","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'without DSXU mode or migration flag, provider migration provider throws before use',"
"src\tools\REPLTool\constants.ts","12","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","* DSXU_CODE_REPL=0). The provider-migration DSXU_REPL_MODE=1 also forces it on."
"src\tools\ScheduleCronTool\prompt.ts","195","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","disableEnv: ['DSXU_CODE_DISABLE_CRON', 'DSXU_CODE_DISABLE_CRON provider-migration alias'],"
"src\tools\ScheduleCronTool\prompt.ts","197","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'isKairosCronEnabled checks DSXU disable env before provider-migration alias',"
"src\tools\SendMessageTool\prompt.ts","5","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_BRIDGE_FLAG = 'DSXU_ENABLE_PROVIDER_MIGRATION_BRIDGE'"
"src\tools\SendMessageTool\prompt.ts","7","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","function isProviderMigrationBridgeMessagingEnabled(): boolean {"
"src\tools\SendMessageTool\prompt.ts","8","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","return isEnvTruthy(process.env[PROVIDER_MIGRATION_BRIDGE_FLAG])"
"src\tools\SendMessageTool\prompt.ts","12","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const bridgeEnabled = isProviderMigrationBridgeMessagingEnabled()"
"src\tools\SendMessageTool\prompt.ts","17","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const bridgeRow = bridgeEnabled"
"src\tools\SendMessageTool\prompt.ts","18","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","? '\n| `""bridge:session_...""` | Provider-migration bridge peer session; only available when DSXU_ENABLE_PROVIDER_MIGRATION_BRIDGE=1 |'"
"src\tools\SendMessageTool\prompt.ts","20","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const bridgeExample = bridgeEnabled"
"src\tools\SendMessageTool\prompt.ts","21","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","? '\n{""to"": ""bridge:session_01AbCd..."", ""message"": ""what branch are you on?""}'"
"src\tools\SendMessageTool\prompt.ts","23","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const bridgeNote = bridgeEnabled"
"src\tools\SendMessageTool\prompt.ts","24","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","? '\n\nProvider-migration bridge targets are migration-only. Prefer local Agent/SendMessage continuation for DSXU mainline work.'"
"src\tools\SendMessageTool\prompt.ts","26","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const crossSessionExample = `${feature('UDS_INBOX') ? '{""to"": ""uds:/tmp/cc-socks/1234.sock"", ""message"": ""check if tests pass over there""}\n' : ''}{""to"": ""provider:session_01AbCd..."", ""summary"": ""verifier correction"", ""message"": ""The previous PASS was not verified. Re-read src/foo"
"src\tools\SendMessageTool\prompt.ts","28","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","feature('UDS_INBOX') || bridgeEnabled"
"src\tools\SendMessageTool\prompt.ts","37","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","A listed peer is alive and will process your message; there is no ""busy"" state. Messages enqueue and drain at the receiver's next tool round. Use \`provider:\` for DSXU-owned cross-session routing; use \`bridge:\` only for isolated provider migration. Your message arrives wrapped"
"src\tools\SendMessageTool\prompt.ts","38","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime",": `\n\n## Cross-session\n\nUse \`provider:\` for DSXU-owned cross-session routing:\n\n\`\`\`json\n${crossSessionExample}\n\`\`\`\n\nUse \`bridge:\` only for isolated provider migration with explicit opt-in.`"
"src\tools\SendMessageTool\prompt.ts","51","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","| \`""*""\` | Broadcast to all teammates; expensive (linear in team size), use only when everyone genuinely needs it |${providerRow}${udsRow}${bridgeRow}"
"src\tools\SendMessageTool\SendMessageTool.ts","3","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","import { getSessionId, isReplBridgeActive } from '../../bootstrap/state.js'"
"src\tools\SendMessageTool\SendMessageTool.ts","4","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","import { postDsxuProviderPeerMessage } from '../../services/bridge/dsxuLocalProviderBackend.js'"
"src\tools\SendMessageTool\SendMessageTool.ts","46","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_BRIDGE_FLAG = 'DSXU_ENABLE_PROVIDER_MIGRATION_BRIDGE'"
"src\tools\SendMessageTool\SendMessageTool.ts","75","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","? isProviderMigrationBridgeMessagingEnabled()"
"src\tools\SendMessageTool\SendMessageTool.ts","76","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","? 'Recipient: teammate name, ""*"" for broadcast, ""uds:<socket-path>"" for a local peer, ""provider:<session-id>"" for a DSXU provider peer, or ""bridge:<session-id>"" for an explicit provider-migration bridge peer'"
"src\tools\SendMessageTool\SendMessageTool.ts","77","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime",": 'Recipient: teammate name, ""*"" for broadcast, ""uds:<socket-path>"" for a local peer, or ""provider:<session-id>"" for a DSXU provider peer. Provider-migration bridge targets are disabled by default.'"
"src\tools\SendMessageTool\SendMessageTool.ts","137","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","export function isProviderMigrationBridgeMessagingEnabled(): boolean {"
"src\tools\SendMessageTool\SendMessageTool.ts","138","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","return isEnvTruthy(process.env[PROVIDER_MIGRATION_BRIDGE_FLAG])"
"src\tools\SendMessageTool\SendMessageTool.ts","156","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'bridge migration peer (provider-migration flag only)',"
"src\tools\SendMessageTool\SendMessageTool.ts","159","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'DSXU allows local teammate routing, uses provider: for DSXU-owned peer sessions, and keeps bridge: behind explicit provider migration approval.',"
"src\tools\SendMessageTool\SendMessageTool.ts","164","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'provider: peers route through DSXU provider backend events, not the provider-migration bridge shell',"
"src\tools\SendMessageTool\SendMessageTool.ts","169","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","async function isProviderMigrationBridgeConnected(): Promise<boolean> {"
"src\tools\SendMessageTool\SendMessageTool.ts","170","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!isProviderMigrationBridgeMessagingEnabled()) return false"
"src\tools\SendMessageTool\SendMessageTool.ts","171","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const { getReplBridgeHandle } = await import("
"src\tools\SendMessageTool\SendMessageTool.ts","172","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'../../services/bridge/dsxuRemoteBridgeFacade.js'"
"src\tools\SendMessageTool\SendMessageTool.ts","174","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","return Boolean(getReplBridgeHandle()) && isReplBridgeActive()"
"src\tools\SendMessageTool\SendMessageTool.ts","177","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","async function postProviderMigrationBridgeMessage("
"src\tools\SendMessageTool\SendMessageTool.ts","181","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","const { postInterDSXUMessage } = await import('../../services/bridge/dsxuRemoteBridgeFacade.js')"
"src\tools\SendMessageTool\SendMessageTool.ts","598","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","permission: 'local allow; explicit ask/deny for provider or provider-migration bridge messaging',"
"src\tools\SendMessageTool\SendMessageTool.ts","602","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'permission decision for provider/bridge routes',"
"src\tools\SendMessageTool\SendMessageTool.ts","680","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (addr.scheme === 'bridge') {"
"src\tools\SendMessageTool\SendMessageTool.ts","681","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","if (!isProviderMigrationBridgeMessagingEnabled()) {"
"src\tools\SendMessageTool\SendMessageTool.ts","685","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'Provider-migration bridge messaging is disabled in the DSXU default mainline. Use local Agent/SendMessage continuation, or set DSXU_ENABLE_PROVIDER_MIGRATION_BRIDGE=1 only for isolated migration work.',"
"src\tools\SendMessageTool\SendMessageTool.ts","688","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","reason: 'Provider-migration bridge messaging is disabled by default',"
"src\tools\SendMessageTool\SendMessageTool.ts","695","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","message: `Send a message to provider-migration bridge session ${input.to}? It arrives as a user prompt on the receiving DSXU session (possibly another machine) via the configured DSXU provider-migration bridge provider.`,"
"src\tools\SendMessageTool\SendMessageTool.ts","702","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","tool-lifecycle","prove facade/test-only/owner migration; no second product runtime","'Cross-machine bridge message requires explicit user consent',"
