sourceDoc,sourceLines,signalCategory,summary,targetOwner,targetV6WorkPackage,alreadyCovered,missingRuntime,missingTest,promptAllowed,claimAllowed,archiveAfterExtraction
docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_SUMMARY_20260515.json,1-81,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_SUMMARY_20260515.json,1-81,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_SUMMARY_20260515.json,1-81,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_DELETION_MUTATION_REVIEW_SUMMARY_20260515.json,1-81,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,tool-protocol,"tool-protocol-and-schema extracted from generated-historical; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.json,1-134,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.csv,1-9,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.csv,1-9,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.csv,1-9,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.csv,1-9,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.json,1-72,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.json,1-72,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.json,1-72,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_FINAL_PREFLIGHT_20260515.json,1-72,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_HIGH_RISK_RUNTIME_OWNER_REVIEW_SUMMARY_20260514.json,1-53,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_HIGH_RISK_RUNTIME_OWNER_REVIEW_SUMMARY_20260514.json,1-53,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_HIGH_RISK_RUNTIME_OWNER_REVIEW_SUMMARY_20260514.json,1-53,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_HIGH_RISK_RUNTIME_OWNER_REVIEW_SUMMARY_20260514.json,1-53,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_LIVE_CACHE_PREFIX_SMOKE_20260515.json,1-117,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_LIVE_CACHE_PREFIX_SMOKE_20260515.json,1-117,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_LIVE_CACHE_PREFIX_SMOKE_20260515.json,1-117,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_LIVE_CACHE_PREFIX_SMOKE_20260515.json,1-117,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_LIVE_PROVIDER_GATE_20260515.json,1-69,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_LIVE_PROVIDER_GATE_20260515.json,1-69,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_LIVE_PROVIDER_GATE_20260515.json,1-69,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_LIVE_PROVIDER_GATE_20260515.json,1-69,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_LIVE_PROVIDER_GATE_20260515.json,1-69,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_MCP_DOCTOR_REAL_GAP_SMOKE_20260514.json,1-25,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_MCP_DOCTOR_REAL_GAP_SMOKE_20260514.json,1-25,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_MCP_DOCTOR_REAL_GAP_SMOKE_20260514.json,1-25,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_MCP_DOCTOR_REAL_GAP_SMOKE_20260514.json,1-25,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260514.csv,1-26,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260514.csv,1-26,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260514.csv,1-26,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260514.csv,1-26,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260514.csv,1-26,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260515.csv,1-48,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260515.csv,1-48,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260515.csv,1-48,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260515.csv,1-48,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260515.csv,1-48,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_SUMMARY_20260514.json,1-17,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_SUMMARY_20260514.json,1-17,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_SUMMARY_20260514.json,1-17,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_SUMMARY_20260515.json,1-24,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_SUMMARY_20260515.json,1-24,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR12_REPLACE_DELETE_MUTATION_REVIEW_20260514.csv,1-3,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_REPLACE_DELETE_MUTATION_REVIEW_SUMMARY_20260514.json,1-17,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.csv,1-251,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_SUMMARY_20260514.json,1-18,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_20260514.csv,1-93,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_SUMMARY_20260514.json,1-74,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_SUMMARY_20260514.json,1-74,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_SUMMARY_20260514.json,1-74,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OGR13_OWNER_REMAP_SUMMARY_20260514.json,1-74,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.csv,1-19,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.csv,1-19,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.csv,1-19,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.csv,1-19,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.csv,1-19,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.csv,1-19,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.json,1-357,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.json,1-357,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.json,1-357,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.json,1-357,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.json,1-357,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_AUTHORIZATION_BOARD_20260515.json,1-357,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.csv,1-59,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
