"Path","Exists","Count","Category","Phase","Owner","Decision","Signal"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1771:  return getSubscriptionType() === 'enterprise'"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1775:  return getSubscriptionType() === 'pro'"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1790:export function getSubscriptionName(): string {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1791:  const subscriptionType = getSubscriptionType()"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1793:  switch (subscriptionType) {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1918:function isConsumerPlan(plan: SubscriptionType): plan is 'max' | 'pro' {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1923:  const subscriptionType = getSubscriptionType()"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1925:    isProviderSubscriptionAccount() &&"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1926:    subscriptionType !== null &&"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1927:    isConsumerPlan(subscriptionType)"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1932:  subscription?: string"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1952:  } else if (isProviderSubscriptionAccount()) {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1953:    accountInfo.subscription = getSubscriptionName()"
"src\constants\figures.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\constants\figures.ts:19:// MCP subscription indicators"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:4:  getSubscriptionType,"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:5:  isProviderSubscriptionAccount,"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:17:  const isSubscriber = isProviderSubscriptionAccount()"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:54:export function hasProviderSubscriptionBillingAccess(): boolean {"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:60:  if (!isProviderSubscriptionAccount()) {"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:64:  const subscriptionType = getSubscriptionType()"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:67:  if (subscriptionType === 'max' || subscriptionType === 'pro') {"
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:85:  // state. Cost/limit recovery should not be gated on a provider subscription."
"src\services\auth\dsxuBillingAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuBillingAccess.ts:102:  return hasProviderConsoleBillingAccess() || hasProviderSubscriptionBillingAccess()"
"src\components\VirtualMessageList.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\VirtualMessageList.tsx:804:  // fine-grained commit from its own scroll subscription reconciles THROUGH"
"src\components\VirtualMessageList.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\VirtualMessageList.tsx:889:  // Fine-grained subscription ...snapshot is unquantized scrollTop+delta so"
"src\services\api\withRetry.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\withRetry.ts:21:  isProviderSubscriptionAccount,"
"src\services\api\withRetry.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\withRetry.ts:311:          (!isProviderSubscriptionAccount() &&"
"src\services\api\withRetry.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\withRetry.ts:681:    (!isProviderSubscriptionAccount() || isEnterpriseSubscriber())"
"src\services\api\withRetry.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\withRetry.ts:701:  // Retry on rate limits, but not for provider subscription users"
"src\services\api\withRetry.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\withRetry.ts:704:    return !isProviderSubscriptionAccount() || isEnterpriseSubscriber()"
"src\services\api\usage.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\usage.ts:5:  isProviderSubscriptionAccount,"
"src\services\api\usage.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\usage.ts:34:  if (!isProviderSubscriptionAccount() || !hasProfileScope()) {"
"src\services\api\ultrareviewQuota.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\ultrareviewQuota.ts:3:import { isProviderSubscriptionAccount } from '../../utils/auth.js'"
"src\services\api\ultrareviewQuota.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\ultrareviewQuota.ts:20:  if (!isProviderSubscriptionAccount()) return null"
"src\services\api\referral.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\referral.ts:5:  getSubscriptionType,"
"src\services\api\referral.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\referral.ts:6:  isProviderSubscriptionAccount,"
"src\services\api\referral.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\referral.ts:20:// Cache expiration time: 24 hours (eligibility changes only on subscription/experiment changes)"
"src\services\api\referral.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\referral.ts:74:    isProviderSubscriptionAccount() &&"
"src\services\api\referral.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\referral.ts:75:    getSubscriptionType() === 'max'"
"src\services\api\metricsOptOut.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\metricsOptOut.ts:2:import { hasProfileScope, isProviderSubscriptionAccount } from '../../utils/auth.js'"
"src\services\api\metricsOptOut.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\metricsOptOut.ts:120:  if (isProviderSubscriptionAccount() && !hasProfileScope()) {"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:21:  isProviderSubscriptionAccount,"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:167:  'Your configured provider API key belongs to a disabled organization - unset the environment variable to use your subscription instead'"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:476:    shouldProcessRateLimits(isProviderSubscriptionAccount())"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:743:  // Check for invalid model name errors for subscription users on a high-tier route."
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:745:    isProviderSubscriptionAccount() &&"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:753:        'The selected high-tier route is not available with the current cloud plan. If you have updated your subscription plan recently, run /logout and /login for the plan to take effect.',"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:790:  // from a previous employer/project overriding subscription auth. Only handle"
"src\services\api\errors.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\errors.ts:806:      !isProviderSubscriptionAccount()"
"src\services\api\dsxuTransport.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\dsxuTransport.ts:163:import { isProviderSubscriptionAccount } from 'src/utils/auth.js'"
"src\services\api\dsxuTransport.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\dsxuTransport.ts:424:      (isProviderSubscriptionAccount() && !currentLimits.isUsingOverage)"
"src\services\api\dsxuTransport.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\dsxuTransport.ts:1066:    !isProviderSubscriptionAccount() &&"
"src\hooks\notifs\useRateLimitWarningNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useRateLimitWarningNotification.tsx:8:import { getSubscriptionType } from 'src/utils/auth.js';"
"src\hooks\notifs\useRateLimitWarningNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useRateLimitWarningNotification.tsx:9:import { hasProviderSubscriptionBillingAccess } from 'src/services/auth/dsxuBillingAccess.js';"
"src\hooks\notifs\useRateLimitWarningNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useRateLimitWarningNotification.tsx:39:    t2 = getSubscriptionType();"
"src\hooks\notifs\useRateLimitWarningNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useRateLimitWarningNotification.tsx:44:  const subscriptionType = t2;"
"src\hooks\notifs\useRateLimitWarningNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useRateLimitWarningNotification.tsx:47:    t3 = hasProviderSubscriptionBillingAccess();"
"src\hooks\notifs\useRateLimitWarningNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useRateLimitWarningNotification.tsx:53:  const isTeamOrEnterprise = subscriptionType === ""team"" || subscriptionType === ""enterprise"";"
"src\services\api\client.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\client.ts:13:  isProviderSubscriptionAccount,"
"src\services\api\client.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\client.ts:155:  if (!isProviderSubscriptionAccount()) {"
"src\services\api\client.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\client.ts:311:    apiKey: isProviderSubscriptionAccount() ? null : apiKey || getProviderApiKey(),"
"src\services\api\client.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\api\client.ts:312:    authToken: isProviderSubscriptionAccount()"
"src\utils\background\remote\preconditions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\background\remote\preconditions.ts:7:  isProviderSubscriptionAccount,"
"src\utils\background\remote\preconditions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\background\remote\preconditions.ts:26:  if (!isProviderSubscriptionAccount()) {"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:3:import { isProviderSubscriptionAccount } from 'src/utils/auth.js';"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:11: * Hook to check if the user has a subscription on Console but isn't logged into it."
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:13:export function useCanSwitchToExistingSubscription() {"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:18: * Checks if the user has a subscription but is not currently logged into it."
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:19: * This helps inform users they should run /login to access their subscription."
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:22:  if ((getGlobalConfig().subscriptionNoticeCount ?? 0) >= MAX_SHOW_COUNT) {"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:25:  const subscriptionType = await getExistingDSXUSubscription();"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:26:  if (subscriptionType === null) {"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:30:  logEvent(""tengu_switch_to_subscription_notice_shown"", {});"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:32:    key: ""switch-to-subscription"","
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:33:    jsx: <Text color=""suggestion"">Use your existing DSXU {subscriptionType} plan with DSXU Code<Text color=""text"" dimColor={true}>{"" ""}· /login to activate</Text></Text>,"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:40:    subscriptionNoticeCount: (current.subscriptionNoticeCount ?? 0) + 1"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:43:async function getExistingDSXUSubscription(): Promise<'Max' | 'Pro' | null> {"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:44:  // If already using subscription auth, there is nothing to switch to"
"src\hooks\notifs\useCanSwitchToExistingSubscription.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\notifs\useCanSwitchToExistingSubscription.tsx:45:  if (isProviderSubscriptionAccount()) {"
"src\utils\user.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\user.ts:7:  getSubscriptionType,"
"src\utils\user.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\user.ts:44:  subscriptionType?: string"
"src\utils\user.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\user.ts:84:    let subscriptionType: string | undefined"
"src\utils\user.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\user.ts:88:      subscriptionType = getSubscriptionType() ?? undefined"
"src\utils\user.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\user.ts:90:      if (subscriptionType && config.dsxuCodeFirstTokenDate) {"
"src\utils\user.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\user.ts:114:      subscriptionType,"
"src\hooks\toolPermission\handlers\interactiveHandler.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\toolPermission\handlers\interactiveHandler.ts:383:  // the subscription never fires and another racer wins. Graceful degradation"
"src\hooks\useChromeExtensionNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useChromeExtensionNotification.tsx:3:import { isProviderSubscriptionAccount } from '../utils/auth.js';"
"src\hooks\useChromeExtensionNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useChromeExtensionNotification.tsx:24:  if (true && !isProviderSubscriptionAccount()) {"
"src\hooks\useChromeExtensionNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useChromeExtensionNotification.tsx:26:      key: ""chrome-requires-subscription"","
"src\hooks\useChromeExtensionNotification.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useChromeExtensionNotification.tsx:27:      jsx: <Text color=""error"">DSXU Browser Provider requires a provider subscription account</Text>,"
"src\utils\toolPool.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\toolPool.ts:8:// MCP tool name suffixes for PR activity subscription. These are lightweight"
"src\utils\toolPool.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\toolPool.ts:16:export function isPrActivitySubscriptionTool(name: string): boolean {"
"src\utils\toolPool.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\toolPool.ts:32: * PR activity subscription tools are always allowed since subscription"
"src\utils\toolPool.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\toolPool.ts:39:      isPrActivitySubscriptionTool(t.name),"
"src\hooks\useApiKeyVerification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useApiKeyVerification.ts:8:  isProviderSubscriptionAccount,"
"src\hooks\useApiKeyVerification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useApiKeyVerification.ts:26:    if (!isProviderAuthEnabled() || isProviderSubscriptionAccount()) {"
"src\hooks\useApiKeyVerification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useApiKeyVerification.ts:44:    if (!isProviderAuthEnabled() || isProviderSubscriptionAccount()) {"
"src\services\analytics\metadata.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\metadata.ts:28:import { isProviderSubscriptionAccount, getSubscriptionType } from '../../utils/auth.js'"
"src\services\analytics\metadata.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\metadata.ts:499:  subscriptionType?: string // OAuth subscription tier (max, pro, enterprise, team)"
"src\services\analytics\metadata.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\metadata.ts:627:    isLegacyCloudAuth: isProviderSubscriptionAccount(),"
"src\services\analytics\metadata.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\metadata.ts:741:    // Subscription tier for DAU-by-tier analytics"
"src\services\analytics\metadata.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\metadata.ts:742:    ...(getSubscriptionType() && {"
"src\services\analytics\metadata.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\metadata.ts:743:      subscriptionType: getSubscriptionType()!,"
"src\services\analytics\firstPartyEventLoggingExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\firstPartyEventLoggingExporter.ts:23:  isProviderSubscriptionAccount,"
"src\services\analytics\firstPartyEventLoggingExporter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\firstPartyEventLoggingExporter.ts:567:    if (!shouldSkipAuth && isProviderSubscriptionAccount()) {"
"src\services\analytics\featureFlags.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\featureFlags.ts:41:  subscriptionType?: string"
"src\services\analytics\featureFlags.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\featureFlags.ts:444:    ...(user.subscriptionType && { subscriptionType: user.subscriptionType }),"
"src\services\analytics\featureFlags.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\featureFlags.ts:828: * subscription/org, where a stale `false` would unfairly block access but a"
"src\services\analytics\datadog.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\analytics\datadog.ts:78:  'subscriptionType',"
"src\services\mcp\channelNotification.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mcp\channelNotification.ts:30:import { getSubscriptionType } from '../../utils/auth.js'"
