"referencePath","dsxuDirectPath","dsxuDirectPathExists","c2Action","finalDecision","closureState","disposition","finalOwnerPacket","dsxuOwner","ownerFamily","primarySignal","experienceSignalCategories","auditImports","auditExports","auditSymbolSignals","actualDsxuFiles","actualDsxuFileCount","ownerMainlineFilesPresent","importUseEvidence","testEvidence","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","c2LoopAcceptanceStatus","c2LoopPassedRows","requiredAction","focusReviewFlag"
"utils/plugins/zipCacheAdapters.ts","src/utils/plugins/zipCacheAdapters.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","7","5","19","src/utils/plugins/zipCacheAdapters.ts;src/services/mcp/client.ts;src/services/mcp/MCPConnectionManager.tsx;src/services/mcp/config.ts;src/dsxu/engine/skills-registry-v1.ts;src/dsxu/engine/skills-executor.ts;...+2","8","7/7","directPath imports=7 exports=5; ownerFiles imports=146 exports=102","src/dsxu/engine/__tests__/mcp-client.test.ts;src/dsxu/engine/__tests__/skills-integration.test.ts;src/dsxu/engine/__tests__/skills-executor.test.ts;src/dsxu/engine/__tests__/skill-governance-contract-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"utils/powershell/dangerousCmdlets.ts","src/utils/powershell/dangerousCmdlets.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","shared_utility_imported_keep","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;plugin_mcp_skill","2","8","9","src/utils/powershell/dangerousCmdlets.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=4 exports=8; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime","SHARED_UTILITY_FOCUS_REVIEW"
"utils/powershell/parser.ts","src/utils/powershell/parser.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","35","90","src/utils/powershell/parser.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=6 exports=38; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/powershell/staticPrefix.ts","src/utils/powershell/staticPrefix.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;plugin_mcp_skill","5","2","30","src/utils/powershell/staticPrefix.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=5 exports=2; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/preflightChecks.tsx","src/utils/preflightChecks.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;ui_interaction;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","11","2","15","src/utils/preflightChecks.tsx;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=11 exports=2; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/privacyLevel.ts","src/utils/privacyLevel.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","telemetry_data","telemetry_data;ui_interaction;provider_model","0","4","4","src/utils/privacyLevel.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=1 exports=4; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/process.ts","src/utils/process.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","0","5","9","src/utils/process.ts;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=0 exports=5; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership","SHARED_UTILITY_FOCUS_REVIEW"
"utils/processUserInput/processBashCommand.tsx","src/utils/processUserInput/processBashCommand.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","16","1","10","src/utils/processUserInput/processBashCommand.tsx;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=17 exports=1; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/processUserInput/processSlashCommand.tsx","src/utils/processUserInput/processSlashCommand.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","48","4","60","src/utils/processUserInput/processSlashCommand.tsx;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=48 exports=4; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/processUserInput/processTextPrompt.ts","src/utils/processUserInput/processTextPrompt.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","10","1","9","src/utils/processUserInput/processTextPrompt.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=10 exports=1; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/processUserInput/processUserInput.ts","src/utils/processUserInput/processUserInput.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","25","3","32","src/utils/processUserInput/processUserInput.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=28 exports=3; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/profilerBase.ts","src/utils/profilerBase.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","support_util","memory_context","telemetry_data;memory_context;ui_interaction;provider_model","2","3","4","src/utils/profilerBase.ts;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=2 exports=3; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership","SHARED_UTILITY_FOCUS_REVIEW"
"utils/promptCategory.ts","src/utils/promptCategory.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","shared_utility_baseline_no_new_absorption","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;tool_runtime;coding_workflow","3","2","5","src/utils/promptCategory.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=3 exports=2; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership","SHARED_UTILITY_FOCUS_REVIEW"
"utils/promptEditor.ts","src/utils/promptEditor.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","shared_utility_imported_keep","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow","9","3","21","src/utils/promptEditor.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=9 exports=3; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime","SHARED_UTILITY_FOCUS_REVIEW"
"utils/promptShellExecution.ts","src/utils/promptShellExecution.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","shared_utility_baseline_no_new_absorption","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","10","1","14","src/utils/promptShellExecution.ts;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=13 exports=1; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership","SHARED_UTILITY_FOCUS_REVIEW"
"utils/proxy.ts","src/utils/proxy.ts","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","12","14","43","src/utils/proxy.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=12 exports=14; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"utils/queryContext.ts","src/utils/queryContext.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","model_cost_context","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","14","2","7","src/utils/queryContext.ts;src/utils/model/deepseekV4Control.ts;src/utils/model/deepseekV4CostRouter.ts;src/utils/model/dsxuModel.ts;src/dsxu/engine/model-routing-control.ts;src/dsxu/engine/cost-tracker.ts;...+2","8","7/7","directPath imports=15 exports=2; ownerFiles imports=22 exports=86","src/dsxu/engine/__tests__/phase12-live-cost-matrix-v1.test.ts;src/dsxu/engine/__tests__/route-cache-roi-smoke.test.ts;src/dsxu/engine/__tests__/prompt-prefix-cache-builder.test.ts;src/dsxu/engine/__tests__/cold-mode-cost-planning-v1.test.ts","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"utils/QueryGuard.ts","src/utils/QueryGuard.ts","yes","review_absorb_as_shared_utility_only_if_imported","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","shared_utility_imported_keep","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","support_util","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow","1","1","3","src/utils/QueryGuard.ts;src/utils/cachePaths.ts;src/utils/model/model.ts;src/utils/model/modelOptions.ts;src/dsxu/engine/api-service.ts;src/dsxu/engine/raw-evidence-readiness-register-v1.ts","6","5/6","directPath imports=1 exports=1; ownerFiles imports=15 exports=24","src/dsxu/engine/__tests__/api-service.test.ts;src/dsxu/engine/__tests__/raw-evidence-readiness-register-v1.test.ts;src/dsxu/engine/__tests__/release-surface-v1.test.ts;src/dsxu/engine/__tests__/release-surface-source-policy-review-v1.test.ts","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime","SHARED_UTILITY_FOCUS_REVIEW"
