"c2Action","claudePath","dsxuPath","c2OwnerFamily","primarySignal","targetOwnerPacket","currentGitStatus","currentReviewState","signoffDecision"
"review_absorb_as_shared_utility_only_if_imported","utils/ripgrep.ts","src/utils/ripgrep.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sanitization.ts","src/utils/sanitization.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sdkEventQueue.ts","src/utils/sdkEventQueue.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/secureStorage/index.ts","src/utils/secureStorage/index.ts","support_util","permission_safety","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/secureStorage/keychainPrefetch.ts","src/utils/secureStorage/keychainPrefetch.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/secureStorage/macOsKeychainStorage.ts","src/utils/secureStorage/macOsKeychainStorage.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/secureStorage/plainTextStorage.ts","src/utils/secureStorage/plainTextStorage.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/semanticBoolean.ts","src/utils/semanticBoolean.ts","support_util","permission_safety","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/semanticNumber.ts","src/utils/semanticNumber.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/semver.ts","src/utils/semver.ts","support_util","support_util","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sequential.ts","src/utils/sequential.ts","support_util","coding_workflow","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionActivity.ts","src/utils/sessionActivity.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionEnvironment.ts","src/utils/sessionEnvironment.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionEnvVars.ts","src/utils/sessionEnvVars.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionIngressAuth.ts","src/utils/sessionIngressAuth.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","high-risk-owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionStart.ts","src/utils/sessionStart.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionStoragePortable.ts","src/utils/sessionStoragePortable.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionTitle.ts","src/utils/sessionTitle.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sessionUrl.ts","src/utils/sessionUrl.ts","support_util","memory_context","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/set.ts","src/utils/set.ts","support_util","coding_workflow","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/allErrors.ts","src/utils/settings/allErrors.ts","support_util","memory_context","V20-OGR-12-shared-platform-utilities","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/applySettingsChange.ts","src/utils/settings/applySettingsChange.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/constants.ts","src/utils/settings/constants.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/internalWrites.ts","src/utils/settings/internalWrites.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/managedPath.ts","src/utils/settings/managedPath.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/mdm/rawRead.ts","src/utils/settings/mdm/rawRead.ts","support_util","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/pluginOnlyPolicy.ts","src/utils/settings/pluginOnlyPolicy.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/schemaOutput.ts","src/utils/settings/schemaOutput.ts","support_util","support_util","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/settingsCache.ts","src/utils/settings/settingsCache.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/toolValidationConfig.ts","src/utils/settings/toolValidationConfig.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/validateEditTool.ts","src/utils/settings/validateEditTool.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/validation.ts","src/utils/settings/validation.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/settings/validationTips.ts","src/utils/settings/validationTips.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/Shell.ts","src/utils/Shell.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shell/outputLimits.ts","src/utils/shell/outputLimits.ts","support_util","coding_workflow","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shell/powershellDetection.ts","src/utils/shell/powershellDetection.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shell/readOnlyCommandValidation.ts","src/utils/shell/readOnlyCommandValidation.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shell/resolveDefaultShell.ts","src/utils/shell/resolveDefaultShell.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shell/shellProvider.ts","src/utils/shell/shellProvider.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shell/shellToolUtils.ts","src/utils/shell/shellToolUtils.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/ShellCommand.ts","src/utils/ShellCommand.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/shellConfig.ts","src/utils/shellConfig.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sideQuestion.ts","src/utils/sideQuestion.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/signal.ts","src/utils/signal.ts","support_util","coding_workflow","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/slashCommandParsing.ts","src/utils/slashCommandParsing.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sleep.ts","src/utils/sleep.ts","support_util","permission_safety","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/sliceAnsi.ts","src/utils/sliceAnsi.ts","support_util","permission_safety","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/slowOperations.ts","src/utils/slowOperations.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/startupProfiler.ts","src/utils/startupProfiler.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/staticRender.tsx","src/utils/staticRender.tsx","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/stats.ts","src/utils/stats.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/statsCache.ts","src/utils/statsCache.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/statusNoticeHelpers.ts","src/utils/statusNoticeHelpers.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/stream.ts","src/utils/stream.ts","support_util","coding_workflow","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/streamJsonStdoutGuard.ts","src/utils/streamJsonStdoutGuard.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/streamlinedTransform.ts","src/utils/streamlinedTransform.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/stringUtils.ts","src/utils/stringUtils.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/suggestions/directoryCompletion.ts","src/utils/suggestions/directoryCompletion.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/suggestions/skillUsageTracking.ts","src/utils/suggestions/skillUsageTracking.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/suggestions/slackChannelSuggestions.ts","src/utils/suggestions/slackChannelSuggestions.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/systemDirectories.ts","src/utils/systemDirectories.ts","support_util","coding_workflow","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/systemPrompt.ts","src/utils/systemPrompt.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/systemPromptType.ts","src/utils/systemPromptType.ts","support_util","coding_workflow","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/systemTheme.ts","src/utils/systemTheme.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/taggedId.ts","src/utils/taggedId.ts","support_util","provider_model","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/task/diskOutput.ts","src/utils/task/diskOutput.ts","support_util","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","high-risk-owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/task/framework.ts","src/utils/task/framework.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/task/outputFormatting.ts","src/utils/task/outputFormatting.ts","support_util","tool_runtime","V20-OGR-05-agent-task-lifecycle","M","high-risk-owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/task/sdkProgress.ts","src/utils/task/sdkProgress.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/task/TaskOutput.ts","src/utils/task/TaskOutput.ts","support_util","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","high-risk-owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/tasks.ts","src/utils/tasks.ts","support_util","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","high-risk-owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/teamDiscovery.ts","src/utils/teamDiscovery.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/teamMemoryOps.ts","src/utils/teamMemoryOps.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/telemetry/events.ts","src/utils/telemetry/events.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/telemetry/logger.ts","src/utils/telemetry/logger.ts","support_util","telemetry_data","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/telemetry/skillLoadedEvent.ts","src/utils/telemetry/skillLoadedEvent.ts","support_util","tool_runtime","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/telemetryAttributes.ts","src/utils/telemetryAttributes.ts","support_util","memory_context","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/teleport/environmentSelection.ts","src/utils/teleport/environmentSelection.ts","support_util","ui_interaction","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/terminal.ts","src/utils/terminal.ts","support_util","tool_runtime","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/terminalPanel.ts","src/utils/terminalPanel.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/textHighlighting.ts","src/utils/textHighlighting.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/timeouts.ts","src/utils/timeouts.ts","support_util","coding_workflow","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/tmuxSocket.ts","src/utils/tmuxSocket.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/todo/types.ts","src/utils/todo/types.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/toolErrors.ts","src/utils/toolErrors.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/treeify.ts","src/utils/treeify.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/truncate.ts","src/utils/truncate.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/ultraplan/keyword.ts","src/utils/ultraplan/keyword.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/unaryLogging.ts","src/utils/unaryLogging.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/userPromptKeywords.ts","src/utils/userPromptKeywords.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/uuid.ts","src/utils/uuid.ts","support_util","coding_workflow","V20-OGR-13-other-source-owner-review","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/warningHandler.ts","src/utils/warningHandler.ts","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","owner-review-required","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/which.ts","src/utils/which.ts","support_util","permission_safety","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/windowsPaths.ts","src/utils/windowsPaths.ts","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/withResolvers.ts","src/utils/withResolvers.ts","support_util","permission_safety","V20-OGR-03-tool-permission-lifecycle","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/xdg.ts","src/utils/xdg.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/xml.ts","src/utils/xml.ts","support_util","permission_safety","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/yaml.ts","src/utils/yaml.ts","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
"review_absorb_as_shared_utility_only_if_imported","utils/zodToJsonSchema.ts","src/utils/zodToJsonSchema.ts","support_util","tool_runtime","V20-OGR-07-provider-migration-model-cost","not-in-current-git-status","c2-owner-review-only","retain_only_if_dsxu_mainline_imported_else_replace_delete_candidate"
