path,primaryLabel,capability,kind,owner,action,defaultMainline,exposure,claimAllowed,modelPromptAllowed,reason
bunfig.toml,unclassified,core-or-unclear,config,Runtime Config / Release Surface,keep-release-surface,false,not-exposed,false,false,V6 Phase 0 assigns Runtime Config / Release Surface; action=keep-release-surface; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/__tests__/work-package-i/progress-ledger.test.ts,cli-script,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/work-package-i/query-loop-progress-ledger.test.ts,cli-script,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts,cli-script,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/agent-role-router-v1.ts,cli-script,agent-task-orchestration,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/external-benchmark-adapter-proof-board.ts,cli-script,evidence-release-benchmark,dsxu-engine,Query Loop / Execution Contract,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/model-capability-v1.ts,cli-script,provider-model-cost-cache,dsxu-engine,DeepSeek Provider / Cost Cache,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/model-gateway-v1.ts,cli-script,provider-model-cost-cache,dsxu-engine,DeepSeek Provider / Cost Cache,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/permission-prompt-v1.ts,cli-script,permission-safety,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/prompt-processing-v1.ts,cli-script,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/prompt-stack-v1.ts,cli-script,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/proprietary-code-risk-gate.ts,cli-script,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,freeze-release-governance,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/public-challenge-ablation-board.ts,cli-script,evidence-release-benchmark,dsxu-engine,Query Loop / Execution Contract,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/public-surface-clean-gate.ts,cli-script,evidence-release-benchmark,dsxu-engine,Query Loop / Execution Contract,freeze-release-governance,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/raw-evidence-readiness-register-v1.ts,cli-script,evidence-release-benchmark,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/release-surface-source-policy-review-v1.ts,cli-script,permission-safety,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/runtime-evidence-collector-v1.ts,cli-script,evidence-release-benchmark,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/skill-governance-v1.ts,cli-script,mcp-skill-workflow,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/skills-registry-v1.ts,cli-script,mcp-skill-workflow,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/system-prompt-builder-v1.ts,cli-script,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/tool-catalog-v1.ts,cli-script,tool-system,dsxu-engine,Tool Gate / Tool View,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/tool-mainline-runtime-v1.ts,cli-script,tool-system,dsxu-engine,Tool Gate / Tool View,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/browser-dev-server-proof-v1-harness.ts,cli-script,core-or-unclear,source,Owner Review Queue,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/live-provider-gate-v1-harness.ts,cli-script,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts,cli-script,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/recovery-query-loop-v3-harness.ts,cli-script,query-loop-default-runtime,source,Query Loop / Execution Contract,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/v10-context-budget-v1-harness.ts,cli-script,context-memory-compact,source,Owner Review Queue,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/v10-longtask-stability-v1-harness.ts,cli-script,agent-task-orchestration,source,Owner Review Queue,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/integration/harness/v10-model-gateway-v1-harness.ts,cli-script,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/services/api/deepseek-adapter-cache-prefix-v1.test.ts,cli-script,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/services/eval/swe-bench/__tests__/contract.test.ts,cli-script,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/services/eval/swe-bench/__tests__/runner.test.ts,cli-script,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/services/eval/swe-bench/contract.ts,cli-script,core-or-unclear,service-source,Runtime Service Owner,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/services/eval/swe-bench/index.ts,cli-script,core-or-unclear,service-source,Runtime Service Owner,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/services/eval/swe-bench/runner.ts,cli-script,core-or-unclear,service-source,Runtime Service Owner,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TungstenTool/TungstenLiveMonitor.tsx,cli-script,tool-system,tool-source,Tool Gate / Tool View,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TungstenTool/TungstenTool.ts,cli-script,tool-system,tool-source,Tool Gate / Tool View,freeze-experiment,false,script-evidence,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DEEPSEEK_V4_CAPABILITIES.md,test-contract,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_BLOCKED_CLAIM_CORPUS_20260517.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.md,test-contract,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_KARPATHY_SKILLS_ABSORPTION_PLAN_20260517.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_LEGACY_SWE_OWNER_REVIEW_20260517.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_PUBLIC_CHALLENGE_ABLATION_ACCEPTANCE_20260516.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.md,test-contract,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_REASONIX_DEEPSEEK_ABSORPTION_GATE_20260517.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_REFERENCE_MECHANISM_AUDIT_20260516.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_REFERENCE_SCENARIO_BACKLOG_20260516.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_REFERENCE_SCENARIO_CONVERGENCE_20260516.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V1_CORE_EXECUTION_PLAN_20260518_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V1_CORE_EXECUTION_PLAN_20260518.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V1_OPTIMIZATION_PLAN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V18_V19_MERGED_AUDIT_20260510_CLEAN.md,test-contract,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V2_EXECUTION_PLAN_20260518_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_100_POINT_ARCHITECTURE_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_ACL_RESIDUE_REVIEW_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_ACL_RESIDUE_SIGNOFF_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_BATCH_CLOSURE_BOARD_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_C2_FULL_OWNER_EXECUTION_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_C2_OGR_CROSS_SIGNOFF_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_C2_OGR_CROSS_SIGNOFF_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_CLAUDE_EXPERIENCE_DATA_AUDIT_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_CLAUDE_SRC_COMPARATIVE_ABSORPTION_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_CLOSURE_BOARD_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_COMMERCIAL_IP_BRAND_ADJUDICATION_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_COMMERCIAL_IP_BRAND_RELEASE_GATE_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_DELETION_GIT_MUTATION_SIGNOFF_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_DELETION_MUTATION_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_DELETION_MUTATION_REVIEW_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_EXTERNAL_VISIBLE_STATE_OWNER_REVIEW_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_FALSE_COMPLETION_AUDIT_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_FULL_CODE_INTEGRATION_ASSESSMENT_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_MAINLINE_OWNER_MAP_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_MASTER_PLAN_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OGR01_DOCS_RELEASE_EVIDENCE_SIGNOFF_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OGR02_DELETE_PACKET_SIGNOFF_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OGR12_REPLACE_DELETE_MUTATION_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OGR12_SHARED_UTILITY_IMPORT_USE_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_GAP_MATRIX_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_GIT_REVIEW_EXECUTION_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_GIT_REVIEW_REGISTER_REFRESH_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_PACKET_RUNTIME_REDLINE_ADJUDICATION_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_PACKET_RUNTIME_REDLINE_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_PACKET_RUNTIME_REDLINE_REVIEW_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_UPDATE_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_P0_SOURCE_CLEANUP_EXECUTION_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_P1_PRODUCT_SIGNAL_OWNER_CLEANUP_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_PRIORITY_OWNER_PACKET_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_REAL_GAP_ACCEPTANCE_PROGRESS_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_REAL_GAP_PRODUCTIZATION_REVIEW_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_REAL_OPERATION_TEST_ACCEPTANCE_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V20_RELEASE_SURFACE_OWNER_EXECUTION_20260514.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V24_C2_1902_FULL_EVIDENCE_JOIN_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V24_EXECUTION_BATCH_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V24_GITHUB_OPEN_SOURCE_LAUNCH_PACK_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md,doc-evidence,documentation,document,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V26_REFERENCE_EXPERIENCE_REVERSE_ANALYSIS_20260516.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V3_CACHE_FIRST_EXECUTION_PLAN_20260518_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V4_COMPLEXITY_RISK_REGISTER_20260518.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V4_FEATURE_OWNER_MAP_20260518.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/DSXU_V4_FOCUSED_REAUDIT_20260519.md,doc-evidence,documentation,document,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
