path,owner,decision,capability,kind,exposure,importedByCount,activeImportCount,docReferenceCount,testReferenceCount,scriptReferenceCount,claimAllowed,modelPromptAllowed,requiredNextAction,reason,evidence
src/dsxu/engine/session-state.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,6,6,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=6; activeImports=6; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/memory-pipeline.ts; activeImport:src/dsxu/engine/memory-registry.ts; activeImport:src/dsxu/engine/runtime/legacy-adapter.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/session.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,17,4,7,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=17; activeImports=4; docRefs=7; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/graph/graph-memory.ts; activeImport:src/dsxu/engine/index.ts; activeImport:src/dsxu/engine/query-loop.ts; docRef:docs/DSXU_V1_CORE_EXECUTION_PLAN_20260518.md; docRef:docs/DSXU_V1_CORE_EXECUTION_PLAN_20260518_CN.md
src/dsxu/engine/slash-commands.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,3,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=3; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/streaming.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,2,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/task-queue.ts,Query Loop / Execution Contract,mainline-owner,agent-task-orchestration,dsxu-engine,doc-only,4,3,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=4; activeImports=3; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; activeImport:src/dsxu/engine/memory-pipeline.ts; activeImport:src/dsxu/engine/memory-registry.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/telemetry.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,3,2,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=3; activeImports=2; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; activeImport:src/dsxu/engine/skills-executor.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/token-estimator.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,2,1,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=1; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/tool-bus/middleware.ts,Tool Gate / Tool View,mainline-owner,tool-system,dsxu-engine,doc-only,2,1,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=1; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/tool-bus/hook-adapter.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/tool-bus/types.ts,Tool Gate / Tool View,mainline-owner,tool-system,dsxu-engine,doc-only,7,7,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=7; activeImports=7; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/middlewares/lsp-gate.ts; activeImport:src/dsxu/engine/middlewares/metrics-error.ts; activeImport:src/dsxu/engine/middlewares/runtime-trace.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/transaction-manager.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,4,3,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=4; activeImports=3; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; activeImport:src/dsxu/engine/query-loop.ts; activeImport:src/dsxu/engine/skills-executor.ts; docRef:docs/DSXU_V1_OPTIMIZATION_PLAN.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/ui-shell-contract-registry.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,1,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/ui-shell-manifest.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/verify-review-chain.ts,Query Loop / Execution Contract,mainline-owner,verification-quality-gates,dsxu-engine,doc-only,5,1,6,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=5; activeImports=1; docRefs=6; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/query-loop.ts; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/worktree-orchestrator.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,2,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/wsl-execution-placement.ts,Query Loop / Execution Contract,mainline-owner,core-or-unclear,dsxu-engine,doc-only,2,1,6,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=1; docRefs=6; testRefs=0; scriptRefs=0; activeImport:src/dsxu/engine/wsl-native-mirror-plan.ts; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/services/embedding/chunker.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,service-source,doc-only,1,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/embedding/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/embedding/contract.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,service-source,doc-only,5,4,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=5; activeImports=4; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/embedding/chunker.ts; activeImport:src/services/embedding/index.ts; activeImport:src/services/embedding/store.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/embedding/store.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,service-source,doc-only,1,1,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/services/embedding/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/embedding/voyage.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,service-source,doc-only,2,2,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=2; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/embedding/index.ts; activeImport:src/services/embedding/store.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/experience/self-rag.ts,Experience Evidence Owner,mainline-owner,context-memory-compact,service-source,doc-only,1,1,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/services/experience/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/experience/store.ts,Experience Evidence Owner,mainline-owner,context-memory-compact,service-source,doc-only,4,3,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=4; activeImports=3; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/dsxu/integration/index.ts; activeImport:src/services/experience/index.ts; activeImport:src/services/experience/self-rag.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/experience/types.ts,Experience Evidence Owner,mainline-owner,context-memory-compact,service-source,doc-only,4,3,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=4; activeImports=3; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/experience/index.ts; activeImport:src/services/experience/self-rag.ts; activeImport:src/services/experience/store.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/health/checks.ts,Doctor / Release Preflight Owner,mainline-owner,core-or-unclear,service-source,doc-only,1,1,7,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=7; testRefs=0; scriptRefs=0; activeImport:src/services/health/index.ts; docRef:docs/DSXU_OPTIMIZATION_FOR_CODEX_20260517.md; docRef:docs/DSXU_PIPELINE_SUPPORT_OWNER_REVIEW_20260517.md
src/services/health/contract.ts,Doctor / Release Preflight Owner,mainline-owner,core-or-unclear,service-source,doc-only,2,2,7,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=2; activeImports=2; docRefs=7; testRefs=0; scriptRefs=0; activeImport:src/services/health/checks.ts; activeImport:src/services/health/index.ts; docRef:docs/DSXU_OPTIMIZATION_FOR_CODEX_20260517.md; docRef:docs/DSXU_PIPELINE_SUPPORT_OWNER_REVIEW_20260517.md
src/services/lsp/contract.ts,Runtime Service Owner,mainline-owner,core-or-unclear,service-source,doc-only,3,2,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=3; activeImports=2; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/services/lsp/index.ts; activeImport:src/services/lsp/server.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/lsp/server.ts,Runtime Service Owner,mainline-owner,core-or-unclear,service-source,doc-only,1,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/lsp/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/mcp/adapters/base.ts,MCP / Skill Registry Owner,mainline-owner,mcp-skill-workflow,service-source,doc-only,3,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=3; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/mcp/adapters/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/mutation/contract.ts,Runtime Service Owner,mainline-owner,core-or-unclear,service-source,doc-only,3,2,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=3; activeImports=2; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/services/mutation/index.ts; activeImport:src/services/mutation/operators.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/mutation/operators.ts,Runtime Service Owner,mainline-owner,core-or-unclear,service-source,doc-only,1,1,5,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/services/mutation/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/sandbox/contract.ts,Sandbox / Permission Boundary Owner,mainline-owner,permission-safety,service-source,doc-only,3,2,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=3; activeImports=2; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/sandbox/index.ts; activeImport:src/services/sandbox/wsl2.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/sandbox/wsl2.ts,Sandbox / Permission Boundary Owner,mainline-owner,permission-safety,service-source,doc-only,1,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/sandbox/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/search/ast-grep.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,source,doc-only,1,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/utils/search/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/search/bm25.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,source,doc-only,1,1,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/utils/search/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/search/contract.ts,Source Truth / Search Owner,mainline-owner,core-or-unclear,source,doc-only,4,3,4,0,0,false,false,Keep under named DSXU owner; bind future claims to source/test/live evidence before release.,"Real src import/use evidence points to a DSXU owner; keep the behavior in that owner, but block public claims until acceptance evidence exists.",importedBy=4; activeImports=3; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/utils/search/ast-grep.ts; activeImport:src/utils/search/bm25.ts; activeImport:src/utils/search/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
bunfig.toml,Runtime Config / Release Surface,release-only,core-or-unclear,config,not-exposed,0,0,0,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=0; testRefs=0; scriptRefs=0
package.json,Runtime Config / Release Surface,release-only,core-or-unclear,config,not-exposed,0,0,0,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=0; testRefs=0; scriptRefs=0
README.md,Docs / Release Claim Binder,release-only,core-or-unclear,source,not-exposed,0,0,0,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=0; testRefs=0; scriptRefs=0
src/components/ManagedSettingsSecurityDialog/ManagedSettingsSecurityDialog.tsx,Docs / Release Claim Binder,release-only,permission-safety,tui-source,doc-only,1,1,6,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=1; activeImports=1; docRefs=6; testRefs=0; scriptRefs=0; activeImport:src/services/remoteManagedSettings/securityCheck.tsx; docRef:docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/components/ManagedSettingsSecurityDialog/utils.ts,Docs / Release Claim Binder,release-only,permission-safety,tui-source,doc-only,2,2,6,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=2; activeImports=2; docRefs=6; testRefs=0; scriptRefs=0; activeImport:src/components/ManagedSettingsSecurityDialog/ManagedSettingsSecurityDialog.tsx; activeImport:src/services/remoteManagedSettings/securityCheck.tsx; docRef:docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/native-ts/color-diff/index.ts,Owner Review Queue,release-only,core-or-unclear,source,doc-only,0,0,4,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/server/types.ts,Owner Review Queue,release-only,core-or-unclear,source,doc-only,0,0,4,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/health/index.ts,Doctor / Release Preflight Owner,release-only,core-or-unclear,service-source,doc-only,1,0,5,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_PIPELINE_SUPPORT_OWNER_REVIEW_20260517.json
src/services/remoteManagedSettings/securityCheck.tsx,Docs / Release Claim Binder,release-only,permission-safety,service-source,doc-only,0,0,5,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/vendor/ripgrep/README.md,Owner Review Queue,release-only,core-or-unclear,source,doc-only,0,0,4,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/vendor/ripgrep/x64-linux/rg,Owner Review Queue,release-only,core-or-unclear,source,doc-only,0,0,3,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=3; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json
tsconfig.json,Runtime Config / Release Surface,release-only,configuration,config,not-exposed,0,0,0,0,0,false,false,Keep as release/config/documentation surface; do not expose to model prompt or product capability claim.,"This is a release/config/documentation surface, not a runtime capability claim.",importedBy=0; activeImports=0; docRefs=0; testRefs=0; scriptRefs=0
src/dsxu/control-plane/index.ts,Control Plane / Operator State Owner,evidence-only,core-or-unclear,source,doc-only,6,0,8,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=6; activeImports=0; docRefs=8; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V20_CLOSURE_BOARD_20260515.md; docRef:docs/DSXU_V20_MASTER_PLAN_20260514.md
src/dsxu/cost/index.ts,DeepSeek Provider / Cost Cache,evidence-only,provider-model-cost-cache,source,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/analyzers/classification-analyzer.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V18_V19_MERGED_AUDIT_20260510_CLEAN.md; docRef:docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md
src/dsxu/engine/analyzers/filtering-analyzer.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
