"claudePath","c2Action","c2OwnerFamily","primarySignal","targetOwnerPacket","executionDecision","signoffState"
"services/SessionMemory/sessionMemory.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/SessionMemory/sessionMemoryUtils.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/settingsSync/index.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/settingsSync/types.ts","adapt_or_exclude_product_specific","support_util","memory_context","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/teamMemorySync/index.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/teamMemorySync/secretScanner.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/teamMemorySync/teamMemSecretGuard.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/teamMemorySync/types.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/teamMemorySync/watcher.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tips/tipHistory.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tips/tipRegistry.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tips/tipScheduler.ts","review_candidate","unclassified_support","memory_context","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tokenEstimation.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tools/StreamingToolExecutor.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tools/toolExecution.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tools/toolHooks.ts","absorb_into_dsxu_mainline","tool_protocol","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/tools/toolOrchestration.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/toolUseSummary/toolUseSummaryGenerator.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/vcr.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/voice.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/voiceKeyterms.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"services/voiceStreamSTT.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"setup.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/batch.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/claudeApi.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/claudeApiContent.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-07-provider-migration-model-cost","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/claudeInChrome.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/debug.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/index.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/keybindings.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/loop.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/loremIpsum.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/remember.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/scheduleRemoteAgents.ts","adapt_or_exclude_product_specific","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/simplify.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/skillify.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/stuck.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/updateConfig.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/verify.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","plugin_mcp_skill","V20-OGR-04-mcp-skill-plugin-registry","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundled/verifyContent.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/bundledSkills.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/loadSkillsDir.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"skills/mcpSkillBuilders.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"state/AppState.tsx","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"state/AppStateStore.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"state/onChangeAppState.ts","adapt_or_exclude_product_specific","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"state/selectors.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"state/store.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"state/teammateViewHelpers.ts","absorb_into_dsxu_mainline","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"Task.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks.ts","review_candidate","unclassified_support","tool_runtime","V20-OGR-05-agent-task-lifecycle","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/DreamTask/DreamTask.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/InProcessTeammateTask/InProcessTeammateTask.tsx","absorb_into_dsxu_mainline","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/InProcessTeammateTask/types.ts","absorb_into_dsxu_mainline","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/LocalAgentTask/LocalAgentTask.tsx","absorb_into_dsxu_mainline","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/LocalMainSessionTask.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/LocalShellTask/guards.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/LocalShellTask/killShellTasks.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/LocalShellTask/LocalShellTask.tsx","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/pillLabel.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/RemoteAgentTask/RemoteAgentTask.tsx","adapt_or_exclude_product_specific","agent_lifecycle","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/stopTask.ts","review_candidate","unclassified_support","coding_workflow","V20-OGR-06-ui-tui-visible-state","mapped-review-candidate-to-owner-or-exclude","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tasks/types.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","retain-only-if-imported-by-named-owner-else-replace-delete","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"Tool.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/agentColorManager.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/agentDisplay.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/agentMemory.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/agentMemorySnapshot.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/AgentTool.tsx","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/agentToolUtils.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/built-in/claudeCodeGuideAgent.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/built-in/exploreAgent.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/built-in/generalPurposeAgent.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/built-in/planAgent.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/built-in/statuslineSetup.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/built-in/verificationAgent.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/builtInAgents.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/constants.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/forkSubagent.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/loadAgentsDir.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/prompt.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/resumeAgent.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/runAgent.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AgentTool/UI.tsx","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AskUserQuestionTool/AskUserQuestionTool.tsx","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/AskUserQuestionTool/prompt.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/bashCommandHelpers.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/bashPermissions.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/bashSecurity.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/BashTool.tsx","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/BashToolResultMessage.tsx","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/commandSemantics.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/commentLabel.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/destructiveCommandWarning.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/modeValidation.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/pathValidation.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/prompt.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/readOnlyValidation.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/sedEditParser.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/sedValidation.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/shouldUseSandbox.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/toolName.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-03-tool-permission-lifecycle","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/UI.tsx","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BashTool/utils.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BriefTool/attachments.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BriefTool/BriefTool.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BriefTool/prompt.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BriefTool/UI.tsx","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/BriefTool/upload.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/ConfigTool/ConfigTool.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/ConfigTool/constants.ts","absorb_into_dsxu_mainline","tool_protocol","tool_runtime","V20-OGR-03-tool-permission-lifecycle","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/ConfigTool/prompt.ts","adapt_or_exclude_product_specific","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","adapt-provider-neutral-or-exclude-product-specific","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/ConfigTool/supportedSettings.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/ConfigTool/UI.tsx","absorb_into_dsxu_mainline","tool_protocol","permission_safety","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/EnterPlanModeTool/constants.ts","absorb_into_dsxu_mainline","tool_protocol","tool_runtime","V20-OGR-03-tool-permission-lifecycle","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/EnterPlanModeTool/EnterPlanModeTool.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
"tools/EnterPlanModeTool/prompt.ts","absorb_into_dsxu_mainline","tool_protocol","coding_workflow","V20-OGR-06-ui-tui-visible-state","absorb-into-named-dsxu-owner","C2_MAPPED_PENDING_OWNER_GIT_SIGNOFF"
