path,status,deleteSafety,transformPotential,size,lines,version,claimRisk,releaseRisk,absorbedBy,remainingSignals,referencedBy,recommendedAction,title
"docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json","generated-historical","after-signal-extraction","high","7593","219","V24","false","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv","generated-historical","after-signal-extraction","high","2546","17","V24","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json","generated-historical","after-signal-extraction","high","21475","600","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv","generated-historical","after-signal-extraction","high","2260441","860","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json","generated-historical","after-signal-extraction","high","4081451","5381","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/DSXU_V24_EXECUTION_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json","generated-historical","after-signal-extraction","high","18694","497","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_PLAN_20260515.md; docs/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json","generated-historical","after-signal-extraction","high","15984","448","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json","generated-historical","after-signal-extraction","high","169707","1896","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.md; docs/DSXU_V24_EXECUTION_PLAN_20260515.md; docs/DSXU_V24_GITHUB_OPEN_SOURCE_LAUNCH_PACK_20260515.md; docs/DSXU_V24_PRODUCT_BENCHMARK_DATA_PACK_20260515.md; docs/DSXU_V24_SENIOR_CODING_WINDOW_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md; docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_SIX_STAGE_FINAL_TESTS_20260515.json","generated-historical","after-signal-extraction","high","67012","793","V24","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_PLAN_20260515.md; docs/DSXU_V24_GITHUB_OPEN_SOURCE_LAUNCH_PACK_20260515.md; docs/DSXU_V24_PRODUCT_BENCHMARK_DATA_PACK_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md; docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docs/generated/DSXU_CAPABILITY_COST_CROSSWALK_20260516.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_GITHUB_OPEN_SOURCE_LAUNCH_PACK_20260515.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V24_WORK_STATE_TIMELINE_ACCEPTANCE_20260515.csv","generated-historical","regenerable-only","high","2065","8","V24","false","false","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","delete only if generator command is current and reproducible",""
"docs/generated/DSXU_V24_WORK_STATE_TIMELINE_ACCEPTANCE_20260515.json","generated-historical","regenerable-only","high","3321","69","V24","false","false","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V24_EXECUTION_BATCH_20260515.md; docs/DSXU_V24_EXECUTION_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","delete only if generator command is current and reproducible",""
"docs/generated/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.csv","generated-historical","after-signal-extraction","high","2258643","229","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.json; docs/generated/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.json; docs/generated/DSXU_V26_C2_PUBLIC_CLAIM_CLOSURE_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.json","generated-historical","after-signal-extraction","high","87366","1072","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260517.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260518.json; docs/generated/DSXU_EVIDENCE_DASHBOARD_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.json; docs/generated/DSXU_V26_C2_PUBLIC_CLAIM_CLOSURE_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
"docs/generated/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.csv","generated-historical","after-signal-extraction","high","1473275","331","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus",""
