"referencePath","ownerPacket","riskPriority","disposition","priorPublicClaimStatus","finalDecision","closureState","v26ClosureState","publicClaimBoundary","reason","capabilityLoops","liveTuiApiEvidence"
"services/tools/StreamingToolExecutor.ts","V20-OGR-03-tool-permission-lifecycle","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"services/tools/toolExecution.ts","V20-OGR-03-tool-permission-lifecycle","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"services/tools/toolOrchestration.ts","V20-OGR-03-tool-permission-lifecycle","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"services/toolUseSummary/toolUseSummaryGenerator.ts","V20-OGR-12-shared-platform-utilities","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"services/vcr.ts","V20-OGR-09-dsxu-engine-mainline","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;.dsxu/trace/v24-complex-task-acceptance"
"services/voiceKeyterms.ts","V20-OGR-06-ui-tui-visible-state","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"services/voiceStreamSTT.ts","V20-OGR-06-ui-tui-visible-state","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"setup.ts","V20-OGR-09-dsxu-engine-mainline","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;.dsxu/trace/v24-complex-task-acceptance"
"skills/bundled/batch.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/bundled/claudeApi.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/bundled/claudeInChrome.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/bundled/index.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/bundled/scheduleRemoteAgents.ts","V20-OGR-04-mcp-skill-plugin-registry","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/bundled/updateConfig.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/bundledSkills.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"skills/loadSkillsDir.ts","V20-OGR-04-mcp-skill-plugin-registry","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"state/AppState.tsx","V20-OGR-06-ui-tui-visible-state","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"state/AppStateStore.ts","V20-OGR-06-ui-tui-visible-state","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"state/onChangeAppState.ts","V20-OGR-06-ui-tui-visible-state","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"state/selectors.ts","V20-OGR-06-ui-tui-visible-state","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"state/store.ts","V20-OGR-06-ui-tui-visible-state","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","source-truth-coding","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"Task.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","tool-permission-lifecycle;context-memory-recovery;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/DreamTask/DreamTask.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/LocalMainSessionTask.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/LocalShellTask/guards.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/LocalShellTask/killShellTasks.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/LocalShellTask/LocalShellTask.tsx","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/pillLabel.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/RemoteAgentTask/RemoteAgentTask.tsx","V20-OGR-05-agent-task-lifecycle","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/stopTask.ts","V20-OGR-05-agent-task-lifecycle","P3","review_candidate_mapped_or_excluded","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_MAPPED_TO_NAMED_OWNER","SIGNED_NO_REVIEW_BUCKET_LEFT","CLOSED_REVIEW_CANDIDATE_NAMED_OWNER","May cite only after the named DSXU owner evidence is referenced.","SIGNED_NO_REVIEW_BUCKET_LEFT","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json"
"tasks/types.ts","V20-OGR-06-ui-tui-visible-state","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;mcp-skill-ecosystem","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"Tool.ts","V20-OGR-03-tool-permission-lifecycle","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"tools/AgentTool/AgentTool.tsx","V20-OGR-03-tool-permission-lifecycle","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
