ownerPacket,path,statusCode,present,redlineCount,redlines,decision
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/AskUserQuestionPermissionRequest/QuestionView.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/AskUserQuestionPermissionRequest/SubmitQuestionsView.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/AskUserQuestionPermissionRequest/use-multiple-choice-state.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/BashPermissionRequest/BashPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/BashPermissionRequest/bashToolUseOptions.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/ComputerUseApproval/ComputerUseApproval.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/EnterPlanModePermissionRequest/EnterPlanModePermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/ExitPlanModePermissionRequest/ExitPlanModePermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FallbackPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FileEditPermissionRequest/FileEditPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FilePermissionDialog/FilePermissionDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FilePermissionDialog/ideDiffConfig.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FilePermissionDialog/permissionOptions.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FilePermissionDialog/useFilePermissionDialog.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FilePermissionDialog/usePermissionHandler.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FilesystemPermissionRequest/FilesystemPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FileWritePermissionRequest/FileWritePermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/FileWritePermissionRequest/FileWriteToolDiff.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/hooks.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/NotebookEditPermissionRequest/NotebookEditPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/NotebookEditPermissionRequest/NotebookEditToolDiff.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PermissionDecisionDebugInfo.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PermissionDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PermissionExplanation.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PermissionRequestTitle.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PermissionRuleExplanation.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PowerShellPermissionRequest/PowerShellPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/PowerShellPermissionRequest/powershellToolUseOptions.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/AddPermissionRules.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/AddWorkspaceDirectory.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/PermissionRuleDescription.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/PermissionRuleInput.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/PermissionRuleList.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/RecentDenialsTab.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/RemoveWorkspaceDirectory.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/WorkspaceTab.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/SandboxPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/SedEditPermissionRequest/SedEditPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/shellPermissionHelpers.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/useShellPermissionFeedback.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/utils.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/WebFetchPermissionRequest/WebFetchPermissionRequest.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/WorkerBadge.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/WorkerPendingPermission.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PrBadge.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PressEnterToContinue.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/HistorySearchInput.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/inputModes.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/inputPaste.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/IssueFlagBanner.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/Notifications.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInput.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputFooter.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputFooterLeftSide.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputFooterSuggestions.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputHelpMenu.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputModeIndicator.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputQueuedCommands.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/PromptInputStashNotice.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/SandboxPromptFooterHint.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/ShimmeredInput.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/useMaybeTruncateInput.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/usePromptInputPlaceholder.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/useShowFastIconHint.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/useSwarmBanner.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/utils.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/PromptInput/VoiceIndicator.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/QuickOpenDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/RemoteCallout.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/RemoteEnvironmentDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxConfigTab.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxDependenciesTab.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxDoctorSection.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxOverridesTab.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxSettings.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/SandboxViolationExpandedView.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ScrollKeybindingHandler.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/SearchBox.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/SentryErrorBoundary.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/SessionBackgroundHint.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/SessionPreview.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Settings/Config.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Settings/Settings.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Settings/Status.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Settings/Usage.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/shell/ExpandShellOutputContext.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/shell/OutputLine.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/shell/ShellTimeDisplay.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ShowInIDEPrompt.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/FlashingChar.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/index.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/ShimmerChar.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/SpinnerAnimationRow.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/SpinnerGlyph.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/useShimmerAnimation.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/useStalledAnimation.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Spinner/utils.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/Stats.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/StatusLine.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/StatusNotices.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/StructuredDiff.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/StructuredDiff/colorDiff.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/StructuredDiff/Fallback.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/StructuredDiffList.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/TagTabs.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/TextInput.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ThemePicker.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ThinkingToggle.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/TokenWarning.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ToolUseLoader.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/TrustDialog/TrustDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/TrustDialog/utils.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ui/OrderedList.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ui/OrderedListItem.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ui/TreeSelect.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ValidationErrorsList.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/VimTextInput.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/index.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/useWizard.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/WizardDialogLayout.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/WizardNavigationFooter.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/WizardProvider.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/WorkflowMultiselectDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/WorktreeExitDialog.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/fileSuggestions.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useAutoModeUnavailableNotification.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useCanSwitchToExistingSubscription.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useDeprecationWarningNotification.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useFastModeNotification.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useIDEStatusIndicator.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useLspInitializationNotification.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useModelMigrationNotifications.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useNpmDeprecationNotification.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useRateLimitWarningNotification.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useSettingsErrors.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/notifs/useStartupNotification.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/renderPlaceholder.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/toolPermission/handlers/coordinatorHandler.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/toolPermission/handlers/interactiveHandler.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/toolPermission/handlers/swarmWorkerHandler.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/toolPermission/PermissionContext.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/toolPermission/permissionLogging.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/unifiedSuggestions.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useAfterFirstRender.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useApiKeyVerification.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useArrowKeyHistory.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useAssistantHistory.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useAwaySummary.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useBlink.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useCancelRequest.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useCanUseTool.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useChromeExtensionNotification.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useClipboardImageHint.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useCommandKeybindings.tsx","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useCommandQueue.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useCopyOnSelect.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useDiffData.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useDiffInIDE.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/hooks/useDirectConnect.ts","M","yes","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
